_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
sture-pettersson,Sture  Pettersson,1942,188.0,Sweden,43.79127725856698,642,21.22000905387053,Europe
francisco-galvan,Francisco  Galván,1997,176.0,Spain,66.70689655172414,348,22.275309917355372,Europe
josip-rumac,Josip  Rumac,1994,182.0,Croatia,63.29824561403509,57,21.434609346697258,Europe
alexandre-blain,Alexandre  Blain,1981,187.0,France,58.26341463414634,205,23.449340844748203,Europe
viacheslav-kuznetsov,Viacheslav  Kuznetsov,1989,184.0,Russia,64.94082840236686,507,20.6758034026465,Europe
michael-blaudzun,Michael  Blaudzun,1973,180.0,Denmark,92.90151515151516,264,20.37037037037037,Europe
gregory-habeaux,Grégory  Habeaux,1982,183.0,Belgium,66.44791666666667,576,20.305174833527424,Europe
eddy-seigneur,Eddy  Seigneur,1969,180.0,France,68.50835322195704,419,21.91358024691358,Europe
paolo-valoti,Paolo  Valoti,1971,169.0,Italy,62.64857142857143,350,22.40817898532965,Europe
carlos-barbero,Carlos  Barbero,1991,178.0,Spain,89.83443708609272,151,20.830703194041156,Europe
gorka-verdugo,Gorka  Verdugo,1978,181.0,Spain,59.77639751552795,483,21.672110130948383,Europe
mario-aparicio-munoz,Mario  Aparicio,2000,185.0,Spain,85.66257668711657,163,20.16070124178232,Europe
matheo-vercher,Mattéo  Vercher,2001,171.0,France,81.49881796690308,423,20.997913888033928,Europe
alexandre-delettre,Alexandre  Delettre,1997,170.0,France,43.1496062992126,508,21.453287197231838,Europe
raul-alarcon,Raúl  Alarcón,1986,189.0,Spain,97.85561497326204,187,20.15621063240111,Europe
maximilian-schachmann,Maximilian  Schachmann,1994,183.0,Germany,45.14548802946593,543,20.902385858042937,Europe
antonio-jose-pecharroman-fabian,José Antonio  Pecharromán,1978,182.0,Spain,69.0937019969278,651,23.54788069073783,Europe
atle-pedersen,Atle  Pedersen,1964,173.0,Norway,78.89353612167301,526,23.38868655818771,Europe
johnny-schleck,Johny  Schleck,1942,186.0,Luxembourg,94.01272264631044,393,20.811654526534856,Europe
ivan-santaromita,Ivan  Santaromita,1984,176.0,Italy,73.90820584144646,719,18.72417355371901,Europe
bauke-mollema,Bauke  Mollema,1986,184.0,Netherlands,76.30841121495327,321,18.90359168241966,Europe
remco-evenepoel,Remco  Evenepoel,2000,171.0,Belgium,64.60612691466083,457,20.86111966075032,Europe
sebastien-talabardon,Sébastien  Talabardon,1978,184.0,France,75.8,185,19.78969754253308,Europe
lucien-didier,Lucien  Didier,1950,178.0,Luxembourg,72.69940476190476,336,21.146319909102385,Europe
carlos-garcia-pierna,Carlos  García Pierna,1999,171.0,Spain,106.89189189189189,37,19.835162956123252,Europe
jose-carlos-prates-neves-fernandes,José  Neves,1995,175.0,Portugal,71.59392789373814,527,19.918367346938776,Europe
marko-kump,Marko  Kump,1988,180.0,Slovenia,68.38526912181302,353,20.98765432098765,Europe
wilfried-peeters,Wilfried  Peeters,1964,185.0,Belgium,89.79425837320574,418,22.205989773557338,Europe
johan-coenen,Johan  Coenen,1979,178.0,Belgium,81.1639344262295,122,21.146319909102385,Europe
alberto-bettiol,Alberto  Bettiol,1993,180.0,Italy,105.02686567164179,335,21.296296296296294,Europe
nicolas-inaudi,Nicolas  Inaudi,1978,180.0,France,65.38475836431226,538,20.679012345679013,Europe
julien-mortier,Julien  Mortier,1997,183.0,Belgium,97.84918032786885,305,19.70796380901191,Europe
steven-kleynen,Steven  Kleynen,1977,184.0,Belgium,84.12382445141066,638,21.266540642722116,Europe
mark-donovan,Mark  Donovan,1999,185.0,Great Britain,98.07602339181287,171,20.45288531775018,Europe
taco-van-der-hoorn,Taco van der Hoorn,1993,187.0,Netherlands,113.00790513833992,253,20.875632703251448,Europe
laurenz-rex,Laurenz  Rex,1999,193.0,Belgium,71.06030150753769,398,22.014013799028163,Europe
leo-vincent,Léo  Vincent,1995,177.0,France,110.03365384615384,208,19.789970953429727,Europe
fabio-sabatini,Fabio  Sabatini,1985,187.0,Italy,86.27731092436974,238,21.161600274528865,Europe
angelo-furlan,Angelo  Furlan,1977,172.0,Italy,98.29813664596273,483,24.337479718766904,Europe
thomas-damuseau,Thomas  Damuseau,1989,173.0,France,103.04076086956522,368,21.383941996057334,Europe
kasper-klostergaard,Kasper  Klostergaard,1983,182.0,Denmark,103.49162011173185,179,20.830817534114235,Europe
vladimir-efimkin,Vladimir  Efimkin,1981,181.0,Russia,52.54362416107382,447,20.45114617990904,Europe
erik-dekker,Erik  Dekker,1970,182.0,Netherlands,107.73003802281369,263,19.925129815239703,Europe
madis-mihkels,Madis  Mihkels,2003,184.0,Estonia,99.5925925925926,27,22.152646502835537,Europe
wiebren-veenstra,Wiebren  Veenstra,1966,173.0,Netherlands,104.55384615384615,65,23.38868655818771,Europe
bert-scheirlinckx,Bert  Scheirlinckx,1974,184.0,Belgium,77.1010752688172,465,19.78969754253308,Europe
dario-frigo,Dario  Frigo,1973,181.0,Italy,75.68501529051987,327,20.1459051921492,Europe
jaka-primozic,Jaka  Primožič,1998,179.0,Slovenia,72.94557823129252,147,18.726007303142847,Europe
fabio-aru,Fabio  Aru,1990,183.0,Italy,95.63054187192118,609,18.812147272238644,Europe
alessandro-petacchi,Alessandro  Petacchi,1974,185.0,Italy,93.42028985507247,207,20.45288531775018,Europe
emil-vinjebo,Emil Mielke  Vinjebo,1994,181.0,Denmark,79.996632996633,297,20.45114617990904,Europe
jesus-herrada-lopez,Jesús  Herrada,1990,183.0,Spain,106.34782608695652,138,20.902385858042937,Europe
fedor-iwan-den-hertog,Fedor den Hertog,1946,183.0,Netherlands,71.33333333333333,441,22.694018931589476,Europe
petr-vakoc,Petr  Vakoč,1992,180.0,Czech Republic,68.40229885057471,348,20.98765432098765,Europe
sebastian-siedler,Sebastian  Siedler,1978,184.0,Germany,74.06940063091483,317,22.152646502835537,Europe
evert-dolman,Evert  Dolman,1946,178.0,Netherlands,101.10795454545455,352,22.408786769347305,Europe
jean-charles-senac,Jean-Charles  Senac,1985,176.0,France,70.47222222222223,252,20.33832644628099,Europe
romain-guillemois,Romain  Guillemois,1991,182.0,France,130.07692307692307,26,19.925129815239703,Europe
juri-hollmann,Juri  Hollmann,1999,184.0,Germany,82.32954545454545,88,20.6758034026465,Europe
jens-reynders,Jens  Reynders,1998,184.0,Belgium,122.35,100,22.448015122873343,Europe
dries-devenyns,Dries  Devenyns,1983,177.0,Belgium,103.96572580645162,496,20.747550193111813,Europe
josef-benetseder,Josef  Benetseder,1983,180.0,Austria,78.61111111111111,450,20.061728395061728,Europe
yoann-offredo,Yoann  Offredo,1986,189.0,France,92.99532710280374,214,19.31636852271773,Europe
dusan-rajovic,Dušan  Rajović,1997,183.0,Serbia,91.04672897196262,107,22.096807907073963,Europe
alexis-renard,Alexis  Renard,1999,186.0,France,82.1842105263158,38,21.389756041160826,Europe
arnaud-de-lie,Arnaud De Lie,2002,182.0,Belgium,80.42348008385744,477,23.54788069073783,Europe
claudio-chiappucci,Claudio  Chiappucci,1963,172.0,Italy,49.84126984126984,567,22.647376960519203,Europe
jo-planckaert,Jo  Planckaert,1970,180.0,Belgium,66.4756446991404,349,21.604938271604937,Europe
patryk-stosz,Patryk  Stosz,1994,178.0,Poland,94.19205298013244,151,21.461936624163616,Europe
tomas-vaitkus,Tomas  Vaitkus,1982,185.0,Lithuania,66.15849056603774,530,21.913805697589478,Europe
denys-kostyuk,Denys  Kostyuk,1982,176.0,Ukraine,67.32975871313673,373,21.306818181818183,Europe
rui-costa,Rui  Costa,1986,182.0,Portugal,51.48360655737705,610,20.830817534114235,Europe
evgeny-shalunov,Evgeny  Shalunov,1992,180.0,Russia,70.85040650406503,615,21.604938271604937,Europe
milan-vader,Milan  Vader,1996,173.0,Netherlands,70.20608108108108,592,21.04981790236894,Europe
matthieu-boulo,Matthieu  Boulo,1989,172.0,France,82.08878504672897,214,20.9572742022715,Europe
carlos-torrent-tarres,Carlos  Torrent,1974,180.0,Spain,53.85945945945946,185,21.91358024691358,Europe
viktor-verschaeve,Viktor  Verschaeve,1998,171.0,Belgium,45.95652173913044,115,21.20310522895934,Europe
danny-van-der-tuuk,Danny van der Tuuk,1999,180.0,Poland,74.06940063091483,317,19.753086419753085,Europe
pascal-richard,Pascal  Richard,1964,177.0,Switzerland,117.33208955223881,268,21.38593635289987,Europe
michael-morkov,Michael  Mørkøv,1985,183.0,Denmark,78.89353612167301,526,21.20099137030069,Europe
stephane-goubert,Stéphane  Goubert,1970,178.0,France,87.3489010989011,364,19.568236333796236,Europe
miguel-indurain,Miguel  Indurain,1964,188.0,Spain,55.652482269503544,282,22.351742870076958,Europe
marco-aurelio-fontana,Marco Aurelio  Fontana,1984,172.0,Italy,87.67714285714285,350,22.985397512168742,Europe
vicente-prado,Vicente  Prado,1965,172.0,Spain,62.64857142857143,350,23.323418063818284,Europe
fabio-mazzucco,Fabio  Mazzucco,1999,183.0,Italy,72.6070796460177,565,20.603780345785182,Europe
said-haddou,Saïd  Haddou,1982,190.0,France,88.51351351351352,37,22.1606648199446,Europe
erik-nordsaeter-resell,Erik Nordsæter  Resell,1996,192.0,Norway,59.03661971830986,355,20.399305555555557,Europe
carlos-zarate,Carlos  Zárate,1980,180.0,Spain,101.72857142857143,210,20.98765432098765,Europe
andrei-tchmil,Andrei  Tchmil,1963,176.0,Belgium,62.35190615835777,341,24.212293388429753,Europe
roland-thalmann,Roland  Thalmann,1993,178.0,Switzerland,96.13333333333334,75,19.252619618735007,Europe
carlos-sastre,Carlos  Sastre,1975,171.0,Spain,82.5625,160,20.86111966075032,Europe
ludovic-turpin,Ludovic  Turpin,1975,170.0,France,86.20997375328083,381,19.723183391003463,Europe
ramon-saez,Ramón  Saéz,1940,185.0,Spain,109.97101449275362,207,21.62162162162162,Europe
michal-schlegel,Michal  Schlegel,1995,184.0,Czech Republic,100.52777777777777,432,21.266540642722116,Europe
patrick-facchini,Patrick  Facchini,1988,190.0,Italy,89.75757575757575,66,19.390581717451525,Europe
julius-van-den-berg,Julius van den Berg,1996,190.0,Netherlands,108.16197183098592,426,21.606648199445985,Europe
marco-velo,Marco  Velo,1974,184.0,Italy,82.60183066361556,437,20.6758034026465,Europe
kalle-kriit,Kalle  Kriit,1983,181.0,Estonia,101.92857142857143,182,19.230182228869694,Europe
oscar-pereiro,Óscar  Pereiro,1977,177.0,Spain,54.51846590909091,704,21.38593635289987,Europe
carlos-galarreta,Carlos  Galarreta,1967,174.0,Spain,127.62290502793296,358,21.865504029594398,Europe
domen-novak,Domen  Novak,1995,181.0,Slovenia,92.41980198019802,505,21.36686914318855,Europe
tom-veelers,Tom  Veelers,1984,184.0,Netherlands,79.96146788990826,545,22.152646502835537,Europe
tomasz-marczynski,Tomasz  Marczyński,1984,180.0,Poland,80.80952380952381,105,21.604938271604937,Europe
benoit-vaugrenard,Benoît  Vaugrenard,1982,185.0,France,66.44791666666667,576,21.0372534696859,Europe
wim-vansevenant,Wim  Vansevenant,1971,174.0,Belgium,71.33333333333333,441,21.469150482230148,Europe
hugo-hofstetter,Hugo  Hofstetter,1994,170.0,France,93.0618556701031,97,22.49134948096886,Europe
fernando-escartin,Fernando  Escartín,1968,174.0,Spain,99.6923076923077,52,20.147971991015986,Europe
alessandro-donati,Alessandro  Donati,1979,186.0,Italy,70.89547038327527,574,20.522603769221874,Europe
herve-duclos-lassalle,Hervé  Duclos-Lassalle,1979,174.0,France,110.30357142857143,56,20.808561236623067,Europe
nicola-venchiarutti,Nicola  Venchiarutti,1998,173.0,Italy,98.10333333333334,600,21.383941996057334,Europe
simone-ponzi,Simone  Ponzi,1987,178.0,Italy,84.12382445141066,638,19.883853048857468,Europe
kenny-van-hummel,Kenny van Hummel,1982,176.0,Netherlands,107.36413043478261,368,20.66115702479339,Europe
aitor-gonzalez-prieto,Aitor  González Prieto,1990,180.0,Spain,121.11328125,256,21.296296296296294,Europe
mathieu-claude,Mathieu  Claude,1983,180.0,France,100.35148514851485,202,21.296296296296294,Europe
koen-bouwman,Koen  Bouwman,1993,178.0,Netherlands,117.29946524064171,187,18.93700290367378,Europe
jeremy-roy,Jérémy  Roy,1983,186.0,France,79.75076923076924,325,20.23355301190889,Europe
oscar-camenzind,Oscar  Camenzind,1971,173.0,Switzerland,65.38475836431226,538,20.715693808680545,Europe
marco-serpellini,Marco  Serpellini,1972,188.0,Italy,89.18498168498168,546,21.22000905387053,Europe
gil-suray,Gil  Suray,1984,183.0,Belgium,95.86238532110092,218,20.00656932126967,Europe
alessio-taliani,Alessio  Taliani,1990,180.0,Italy,70.34262948207171,251,18.51851851851852,Europe
joseba-albizu-lizaso,Joseba  Albizu,1978,171.0,Spain,101.62944162436548,197,20.86111966075032,Europe
jimmy-engoulvent,Jimmy  Engoulvent,1979,187.0,France,114.18904109589042,365,23.449340844748203,Europe
gianmarco-garofoli,Gianmarco  Garofoli,2002,181.0,Italy,96.65833333333333,120,19.230182228869694,Europe
kim-heiduk,Kim  Heiduk,2000,184.0,Germany,81.64492753623189,138,20.6758034026465,Europe
jacob-hindsgaul-madsen,Jacob  Hindsgaul,2000,190.0,Denmark,98.29813664596273,483,18.559556786703602,Europe
savva-novikov,Savva  Novikov,1999,177.0,Russia,77.4,700,20.747550193111813,Europe
henri-vandenabeele,Henri  Vandenabeele,2000,181.0,Belgium,100.10328638497653,213,20.695338970116907,Europe
santos-gonzalez,Santos  González,1973,179.0,Spain,125.43859649122807,57,21.847008520333322,Europe
johannes-adamietz,Johannes  Adamietz,1998,174.0,Germany,56.15520282186949,567,20.147971991015986,Europe
inigo-elosegui,Iñigo  Elosegui,1998,188.0,Spain,48.247058823529414,595,21.22000905387053,Europe
ward-vanhoof,Ward  Vanhoof,1999,186.0,Belgium,100.24719101123596,356,21.678806798473808,Europe
phillip-gaimon,Phillip  Gaimon,1986,185.0,United States,28.96470588235294,85,19.576333089846603,North America
christian-meier,Christian  Meier,1985,172.0,Canada,118.22448979591837,49,20.61925365062196,North America
guillaume-boivin,Guillaume  Boivin,1989,182.0,Canada,104.77313432835821,335,23.54788069073783,North America
daniel-summerhill,Daniel  Summerhill,1989,185.0,United States,98.22738386308069,409,20.45288531775018,North America
pier-andre-cote,Pier-André  Côté,1997,181.0,Canada,43.89396709323583,547,20.695338970116907,North America
timothy-duggan,Timothy  Duggan,1982,173.0,United States,69.07692307692308,13,20.04744562130375,North America
julio-alberto-perez-cuapio,Julio Alberto  Perez Cuapio,1977,171.0,Mexico,45.33561643835616,292,19.835162956123252,North America
robin-carpenter,Robin  Carpenter,1992,178.0,United States,45.28426395939086,197,20.45196313596768,North America
kyle-murphy,Kyle  Murphy,1991,185.0,United States,93.38493723849372,239,19.576333089846603,North America
danny-pate,Danny  Pate,1979,185.0,United States,65.41358024691358,162,21.32943754565376,North America
jack-burke,Jack  Burke,1995,180.0,Canada,56.15511551155115,303,21.604938271604937,North America
matthew-riccitello,Matthew  Riccitello,2002,172.0,United States,93.25438596491227,114,18.591130340724717,North America
carter-jones,Carter  Jones,1989,183.0,United States,55.19191919191919,594,19.1107527844964,North America
chris-horner,Chris  Horner,1971,180.0,United States,77.6890243902439,328,21.604938271604937,North America
alex-howes,Alex  Howes,1988,180.0,United States,75.61507936507937,252,18.827160493827158,North America
gregory-daniel,Gregory  Daniel,1994,178.0,United States,50.15217391304348,46,20.199469763918696,North America
jose-adrian-bonilla,José Adrián  Bonilla,1978,178.0,Costa Rica,52.544642857142854,112,23.04002019946976,North America
kevin-livingston,Kevin  Livingston,1973,183.0,United States,94.05555555555556,72,20.902385858042937,North America
chris-butler,Chris  Butler,1988,180.0,United States,28.285714285714285,14,18.827160493827158,North America
ryan-roth,Ryan  Roth,1983,175.0,Canada,72.90391459074733,281,22.857142857142858,North America
ryan-anderson,Ryan  Anderson,1987,175.0,Canada,71.67375886524823,141,21.551020408163264,North America
craig-lewis,Craig  Lewis,1985,178.0,United States,33.63636363636363,77,20.515086478979924,North America
steven-cozza,Steven  Cozza,1985,180.0,United States,118.58928571428571,56,21.604938271604937,North America
chris-jones,Chris  Jones,1979,180.0,United States,121.96875,32,19.753086419753085,North America
laurent-gervais,Laurent  Gervais,1997,180.0,Canada,90.34924623115577,398,22.22222222222222,North America
alexander-cataford,Alexander  Cataford,1993,183.0,Canada,98.29813664596273,483,20.902385858042937,North America
peter-stetina,Peter  Stetina,1987,180.0,United States,71.33333333333333,441,19.444444444444443,North America
tejay-van-garderen,Tejay van Garderen,1988,186.0,United States,76.27027027027027,296,20.811654526534856,North America
sean-bennett,Sean  Bennett,1996,178.0,United States,70.61290322580645,155,20.830703194041156,North America
brent-bookwalter,Brent  Bookwalter,1984,180.0,United States,71.66315789473684,285,21.604938271604937,North America
joey-rosskopf,Joey  Rosskopf,1989,186.0,United States,101.68695652173913,115,21.389756041160826,North America
michael-barry,Michael  Barry,1975,189.0,Canada,62.177700348432055,287,20.15621063240111,North America
matthew-busche,Matthew  Busche,1985,174.0,United States,44.470483005366724,559,22.79032897344431,North America
adam-de-vos,Adam de Vos,1993,187.0,Canada,68.5925925925926,405,21.333180817295315,North America
sean-quinn,Sean  Quinn,2000,187.0,United States,89.79425837320574,418,19.159827275586945,North America
guido-trenti,Guido  Trenti,1972,180.0,United States,85.83561643835617,146,20.98765432098765,North America
fred-rodriguez,Fred  Rodriguez,1973,178.0,United States,72.66451612903226,155,21.461936624163616,North America
brian-walton,Brian  Walton,1965,177.0,Canada,59.205128205128204,39,21.705129432793896,North America
francois-parisien,François  Parisien,1982,171.0,Canada,37.916666666666664,300,21.887076365377382,North America
kirk-carlsen,Kirk  Carlsen,1987,183.0,United States,54.00763358778626,262,20.305174833527424,North America
brandon-mcnulty,Brandon  McNulty,1998,183.0,United States,63.333333333333336,84,20.603780345785182,North America
luke-lamperti,Luke  Lamperti,2002,180.0,United States,61.234042553191486,47,22.839506172839506,North America
gavin-mannion,Gavin  Mannion,1991,175.0,United States,116.83333333333333,6,18.93877551020408,North America
alexey-vermeulen,Alexey  Vermeulen,1994,178.0,United States,87.45736434108527,129,20.830703194041156,North America
david-veilleux,David  Veilleux,1987,180.0,Canada,72.36363636363636,55,23.148148148148145,North America
nathan-brown,Nathan  Brown,1991,183.0,United States,95.13589743589743,390,19.409358296754156,North America
anton-villatoro,Anton  Villatoro,1970,179.0,Guatemala,73.61060329067642,547,20.286507911738084,North America
christian-vande-velde,Christian  Vande Velde,1976,180.0,United States,74.1590909090909,88,21.296296296296294,North America
william-chann-mcrae,William Chann  McRae,1971,175.0,United States,89.61813186813187,364,20.244897959183675,North America
charlesetienne-chretien,Charles-Étienne  Chrétien,1999,177.0,Canada,97.62992125984252,127,20.747550193111813,North America
thomas-danielson,Tom  Danielson,1978,177.0,United States,24.28980891719745,942,18.67279517380063,North America
hugo-houle,Hugo  Houle,1990,183.0,Canada,69.38,50,21.49959688255845,North America
andrey-amador,Andrey  Amador,1986,180.0,Costa Rica,90.34146341463415,82,22.530864197530864,North America
lawrence-warbasse,Larry  Warbasse,1990,183.0,United States,44.666666666666664,54,20.00656932126967,North America
william-barta,Will  Barta,1996,180.0,United States,29.10576923076923,104,18.827160493827158,North America
gordon-fraser,Gordon  Fraser,1968,175.0,Canada,59.77639751552795,483,23.183673469387756,North America
sergey-lagutin,Sergey  Lagutin,1981,181.0,United States,56.80988593155894,263,20.756387167668876,North America
kiel-reijnen,Kiel  Reijnen,1986,180.0,United States,102.05084745762711,177,19.444444444444443,North America
benjamin-king-1,Ben  King,1989,183.0,United States,98.29813664596273,483,20.305174833527424,North America
david-boily,David  Boily,1990,180.0,Canada,100.72527472527473,182,18.51851851851852,North America
antonio-cruz-1,Antonio  Cruz,1971,176.0,United States,31.34423076923077,520,21.306818181818183,North America
george-mount,George  Mount,1955,178.0,United States,73.29347826086956,184,20.830703194041156,North America
david-zabriskie,David  Zabriskie,1979,183.0,United States,92.06976744186046,387,20.00656932126967,North America
jacob-rathe,Jacob  Rathe,1991,185.0,United States,113.55096418732782,363,21.62162162162162,North America
chris-barton,Chris  Barton,1988,188.0,United States,94.01272264631044,393,21.785875961973744,North America
rob-britton,Rob  Britton,1984,188.0,Canada,93.2,20,21.616115889542783,North America
ramon-carretero,Ramón  Carretero,1990,176.0,Panama,90.41489361702128,94,20.015495867768596,North America
dominique-rollin,Dominique  Rollin,1982,188.0,Canada,87.35969868173258,531,23.48347668628339,North America
david-clinger,David  Clinger,1977,183.0,United States,62.36029411764706,272,22.99262444384723,North America
tyler-hamilton,Tyler  Hamilton,1971,172.0,United States,65.38475836431226,538,21.971335857220122,North America
quinn-simmons,Quinn  Simmons,2001,185.0,United States,67.61989342806395,563,21.0372534696859,North America
ian-boswell,Ian  Boswell,1991,190.0,United States,87.0,6,19.390581717451525,North America
jason-mccartney,Jason  McCartney,1973,183.0,United States,71.70673076923077,416,20.902385858042937,North America
gianni-vignaduzzi,Gianni  Vignaduzzi,1966,177.0,Canada,69.14798206278027,223,21.38593635289987,North America
michael-woods,Michael  Woods,1986,175.0,Canada,71.30747126436782,348,20.897959183673468,North America
sepp-kuss,Sepp  Kuss,1994,182.0,United States,70.80911680911682,351,18.41565028378215,North America
moises-aldape,Moises Antonio  Aldape,1981,175.0,Mexico,63.854166666666664,672,20.244897959183675,North America
bobby-julich,Bobby  Julich,1971,182.0,United States,33.61818181818182,660,20.528921627822726,North America
benjamin-perry,Benjamin  Perry,1994,181.0,Canada,87.83333333333333,66,21.672110130948383,North America
lance-armstrong,Lance  Armstrong,1971,178.0,United States,73.72932330827068,266,22.724403484408533,North America
andrew-vollmer,Andrew  Vollmer,2000,183.0,United States,89.79425837320574,418,19.409358296754156,North America
logan-owen,Logan  Owen,1995,178.0,United States,92.03846153846153,130,21.146319909102385,North America
antoine-duchesne,Antoine  Duchesne,1991,190.0,Canada,74.90134529147981,223,20.775623268698062,North America
will-routley,Will  Routley,1983,185.0,Canada,84.12720848056537,283,20.16070124178232,North America
tom-peterson,Tom  Peterson,1986,180.0,United States,117.95970695970696,273,21.604938271604937,North America
matteo-jorgenson,Matteo  Jorgenson,1999,190.0,United States,55.09345794392523,321,19.113573407202217,North America
marty-jemison,Marty  Jemison,1965,180.0,United States,85.55357142857143,112,21.91358024691358,North America
nickolas-zukowsky,Nickolas  Zukowsky,1998,188.0,Canada,43.93698175787728,603,21.616115889542783,North America
gage-hecht,Gage  Hecht,1998,180.0,United States,92.2394366197183,213,22.22222222222222,North America
jonathan-patrick-mccarty,Jonathan Patrick  McCarty,1982,178.0,United States,40.72394366197183,710,21.461936624163616,North America
magnus-sheffield,Magnus  Sheffield,2002,183.0,United States,74.52785923753666,341,21.798202394816204,North America
joe-dombrowski,Joe  Dombrowski,1991,185.0,United States,83.0,145,19.86851716581446,North America
frankie-andreu,Frankie  Andreu,1966,188.0,United States,105.11176470588235,340,21.785875961973744,North America
bjorn-selander,Bjorn  Selander,1988,180.0,United States,74.97068403908794,307,22.22222222222222,North America
nigel-ellsay,Nigel  Ellsay,1994,183.0,Canada,88.07418397626112,337,21.021828062946042,North America
keegan-swirbul,Keegan  Swirbul,1995,188.0,United States,45.51977401129943,177,18.390674513354462,North America
tyler-farrar,Tyler  Farrar,1984,183.0,United States,28.933333333333334,435,21.798202394816204,North America
neilson-powless,Neilson  Powless,1996,183.0,United States,32.59504132231405,121,20.00656932126967,North America
jeff-louder,Jeff  Louder,1977,183.0,United States,66.11538461538461,78,21.798202394816204,North America
andrew-talansky,Andrew  Talansky,1988,175.0,United States,76.20879120879121,91,20.571428571428573,North America
bradley-white,Bradley  White,1982,180.0,United States,86.05263157894737,19,23.76543209876543,North America
edward-king,Edward  King,1983,189.0,United States,85.23913043478261,46,21.83589485176787,North America
tyler-williams,Tyler  Williams,1994,180.0,United States,87.8733850129199,387,22.530864197530864,North America
keegan-swenson,Keegan  Swenson,1994,178.0,United States,83.78776978417267,278,20.830703194041156,North America
derek-gee,Derek  Gee,1997,189.0,Canada,71.28,25,21.27600011197895,North America
ryder-hesjedal,Ryder  Hesjedal,1980,187.0,Canada,70.1598272138229,463,20.875632703251448,North America
greg-lemond,Greg  LeMond,1961,178.0,United States,95.36363636363636,11,21.146319909102385,North America
diego-milan,Diego  Milán,1985,180.0,Dominican Republic,65.94299674267101,614,20.679012345679013,North America
mike-neel,Mike  Neel,1951,184.0,United States,94.1156462585034,147,23.334120982986768,North America
colin-joyce,Colin  Joyce,1994,178.0,United States,139.28,75,20.45196313596768,North America
william-frischkorn-1,William  Frischkorn,1981,183.0,United States,127.12280701754386,57,20.305174833527424,North America
floyd-landis,Floyd  Landis,1975,178.0,United States,38.9954954954955,444,21.461936624163616,North America
john-murphy,John  Murphy,1984,185.0,United States,103.03960396039604,101,23.66691015339664,North America
abner-gonzalez-rivera,Abner  González,2000,174.0,Puerto Rico,71.94818652849742,386,19.817677368212443,North America
chad-beyer,Chad  Beyer,1986,178.0,United States,95.32894736842105,76,19.883853048857468,North America
keven-lacombe,Keven  Lacombe,1985,188.0,Canada,52.42830882352941,544,22.917609778180175,North America
james-piccoli,James  Piccoli,1991,178.0,Canada,89.74285714285715,175,20.515086478979924,North America
lawson-craddock,Lawson  Craddock,1992,178.0,United States,47.477093206951025,633,21.777553339224845,North America
kevin-vermaerke,Kevin  Vermaerke,2000,181.0,United States,84.19915254237289,236,20.45114617990904,North America
graeme-brown,Graeme Allen  Brown,1979,180.0,Australia,27.52777777777778,144,23.456790123456788,Oceania
dylan-sunderland,Dylan  Sunderland,1996,180.0,Australia,40.54022988505747,87,20.679012345679013,Oceania
bruce-biddle,Bruce  Biddle,1949,173.0,New Zealand,63.63157894736842,19,21.383941996057334,Oceania
michael-matthews,Michael  Matthews,1990,178.0,Australia,42.43396226415094,106,22.724403484408533,Oceania
jay-sweet,Jay  Sweet,1975,175.0,Australia,43.69107551487414,437,22.53061224489796,Oceania
dion-smith,Dion  Smith,1993,179.0,New Zealand,83.13461538461539,104,20.91070815517618,Oceania
laurence-pithie,Laurence  Pithie,2002,185.0,New Zealand,50.85054347826087,368,21.62162162162162,Oceania
baden-cooke,Baden  Cooke,1978,180.0,Australia,64.33969465648855,262,23.148148148148145,Oceania
james-whelan,James  Whelan,1996,185.0,Australia,57.40501043841336,479,18.699780861943022,Oceania
nathan-earle,Nathan  Earle,1988,180.0,Australia,70.57281553398059,515,21.604938271604937,Oceania
mathew-hayman,Mathew  Hayman,1978,190.0,Australia,63.654296875,512,21.606648199445985,Oceania
matthew-white,Matthew  White,1974,181.0,Australia,64.1219512195122,451,21.97735111870822,Oceania
johnnie-walker,Johnnie  Walker,1987,178.0,Australia,83.63436123348018,227,19.883853048857468,Oceania
sam-bewley,Sam  Bewley,1987,191.0,New Zealand,47.42627345844504,373,22.20333872426743,Oceania
adam-phelan,Adam  Phelan,1991,182.0,Australia,56.526315789473685,133,22.03840115928028,Oceania
jesse-sergent,Jesse  Sergent,1988,189.0,New Zealand,73.4973544973545,189,21.27600011197895,Oceania
jarrad-drizners,Jarrad  Drizners,1999,186.0,Australia,95.52459016393442,305,20.23355301190889,Oceania
chris-sutton,Chris  Sutton,1984,176.0,Australia,76.53488372093024,86,21.62964876033058,Oceania
bradley-mcgee,Bradley  McGee,1976,182.0,Australia,63.90243902439025,41,21.736505252988767,Oceania
harry-sweeny,Harry  Sweeny,1998,186.0,Australia,31.304020100502512,796,21.678806798473808,Oceania
alexander-edmondson,Alex  Edmondson,1993,183.0,Australia,75.39413680781759,307,22.395413419331717,Oceania
jay-vine,Jay  Vine,1995,184.0,Australia,49.241975308641976,405,20.380434782608695,Oceania
mark-renshaw,Mark  Renshaw,1982,179.0,Australia,82.36496350364963,137,23.095409007209515,Oceania
allan-davis,Allan  Davis,1980,172.0,Australia,83.65848670756647,489,24.675500270416443,Oceania
