stage,race,points,length,profile,startlist_quality,year,season,Cluster,Distance_to_Centroid
stage-8,giro-d-italia,80,197000,2.0,844,2007,Spring,0,1.4817851981485224
stage-9,giro-d-italia,80,177000,2.0,844,2007,Spring,0,1.473137032536166
stage-10,giro-d-italia,80,39000,2.0,1058,2008,Spring,2,1.8142230626060245
stage-11,giro-d-italia,80,199000,4.0,1058,2008,Spring,0,1.689960733803958
stage-12,giro-d-italia,80,169000,1.0,1058,2008,Spring,0,1.6542986139351912
stage-13,giro-d-italia,80,177000,1.0,1058,2008,Spring,0,1.6444883499634242
stage-14,giro-d-italia,80,195000,5.0,1058,2008,Spring,0,1.643858813105335
stage-15,giro-d-italia,80,153000,5.0,1058,2008,Spring,0,1.695395128584426
stage-16,giro-d-italia,80,12900,5.0,1058,2008,Spring,2,1.8622706714605881
stage-17,giro-d-italia,80,146000,2.0,1058,2008,Spring,0,1.611088929306207
stage-18,giro-d-italia,80,147000,2.0,1058,2008,Spring,0,1.6068650098654302
stage-19,giro-d-italia,80,228000,5.0,1058,2008,Spring,0,1.790276557207024
stage-2,giro-d-italia,80,207000,3.0,1058,2008,Spring,0,1.65644564671767
stage-20,giro-d-italia,80,232000,4.0,1058,2008,Spring,0,1.8515204869268886
stage-21,giro-d-italia,80,28000,1.0,1058,2008,Summer,2,1.7459428173991585
stage-3,giro-d-italia,80,221000,2.0,1058,2008,Spring,0,1.5783837677427992
stage-4,giro-d-italia,80,183000,2.0,1058,2008,Spring,0,1.4527950246444883
stage-5,giro-d-italia,80,203000,3.0,1058,2008,Spring,0,1.650476951021711
stage-6,giro-d-italia,80,232000,3.0,1058,2008,Spring,0,1.8055377809761843
stage-7,giro-d-italia,80,180000,3.0,1058,2008,Spring,0,1.631881638152189
stage-8,giro-d-italia,80,208000,3.0,1058,2008,Spring,0,1.7043256859750107
stage-9,giro-d-italia,80,218000,2.0,1058,2008,Spring,0,1.6110973916618099
stage-10,giro-d-italia,35,250000,4.0,975,2009,Spring,0,1.999652196777286
stage-11,giro-d-italia,80,214000,2.0,975,2009,Spring,0,1.5221736281485823
stage-12,giro-d-italia,80,60600,2.0,975,2009,Spring,2,1.8635417222709991
stage-13,giro-d-italia,80,176000,1.0,975,2009,Spring,0,1.581784187395696
stage-14,giro-d-italia,80,174000,3.0,975,2009,Spring,0,1.6023468430355472
stage-15,giro-d-italia,80,159000,2.0,975,2009,Spring,0,1.4815983000741162
stage-16,giro-d-italia,80,237000,5.0,975,2009,Spring,0,1.7974216489561978
stage-17,giro-d-italia,50,83000,5.0,975,2009,Spring,2,2.0444682343131304
stage-18,giro-d-italia,80,181000,2.0,975,2009,Spring,0,1.4369204593423779
stage-19,giro-d-italia,80,164000,5.0,975,2009,Spring,0,1.595763997565438
stage-2,giro-d-italia,80,156000,1.0,975,2009,Spring,0,1.5781115374005457
stage-20,giro-d-italia,80,203000,3.0,975,2009,Spring,0,1.634445840862101
stage-21,giro-d-italia,80,15300,1.0,975,2009,Spring,2,1.4742912572340823
stage-3,giro-d-italia,80,198000,3.0,975,2009,Spring,0,1.5672857180030766
stage-4,giro-d-italia,50,165000,5.0,975,2009,Spring,0,1.5473473793321848
stage-5,giro-d-italia,80,125000,5.0,975,2009,Spring,0,1.7716199374544714
stage-6,giro-d-italia,80,242000,4.0,975,2009,Spring,0,1.8339204998842586
stage-7,giro-d-italia,80,244000,2.0,975,2009,Spring,0,1.7149095923610165
stage-8,giro-d-italia,80,208000,4.0,975,2009,Spring,0,1.651891854535721
stage-9,giro-d-italia,80,155000,1.0,975,2009,Spring,0,1.636026719017058
stage-1,giro-d-italia,80,8400,1.0,878,2010,Spring,2,1.4576348628475921
stage-10,giro-d-italia,80,220000,2.0,878,2010,Spring,0,1.5281315990454343
stage-11,giro-d-italia,80,262000,3.0,878,2010,Spring,0,2.019925088012612
stage-12,giro-d-italia,80,206000,2.0,878,2010,Spring,0,1.453532582078948
stage-13,giro-d-italia,80,223000,2.0,878,2010,Spring,0,1.5484101012621376
stage-14,giro-d-italia,80,205000,4.0,878,2010,Spring,0,1.6189568278354804
stage-15,giro-d-italia,80,218000,5.0,878,2010,Spring,0,1.6401242456366636
stage-16,giro-d-italia,80,12900,5.0,878,2010,Spring,2,1.8280612149429083
stage-17,giro-d-italia,80,173000,5.0,878,2010,Spring,0,1.5435601209085765
stage-18,giro-d-italia,80,143000,2.0,878,2010,Spring,0,1.5360234247416575
stage-19,giro-d-italia,80,195000,5.0,878,2010,Spring,0,1.5534595139175498
stage-2,giro-d-italia,80,209000,1.0,878,2010,Spring,0,1.5522241791987987
stage-20,giro-d-italia,80,178000,5.0,878,2010,Spring,0,1.5410618844833133
stage-21,giro-d-italia,80,15300,2.0,878,2010,Spring,2,1.7389987284376787
stage-3,giro-d-italia,80,224000,1.0,878,2010,Spring,0,1.6380515883389526
stage-5,giro-d-italia,80,168000,2.0,878,2010,Spring,0,1.368884354066312
stage-6,giro-d-italia,80,172000,2.0,878,2010,Spring,0,1.3648348332702513
stage-7,giro-d-italia,80,220000,2.0,878,2010,Spring,0,1.4962531964702177
stage-8,giro-d-italia,80,189000,5.0,878,2010,Spring,0,1.533470166881386
stage-9,giro-d-italia,80,188000,3.0,878,2010,Spring,0,1.5714113291891185
stage-10,giro-d-italia,80,159000,3.0,891,2011,Spring,0,1.6007004663562376
stage-11,giro-d-italia,80,144000,3.0,891,2011,Spring,0,1.6705635995741903
stage-12,giro-d-italia,80,184000,1.0,891,2011,Spring,0,1.5372092756176439
stage-13,giro-d-italia,80,167000,5.0,891,2011,Spring,0,1.546143085132056
stage-14,giro-d-italia,80,172000,5.0,891,2011,Spring,0,1.534323738948415
stage-15,giro-d-italia,80,229000,5.0,891,2011,Spring,0,1.6995399331887662
stage-16,giro-d-italia,80,12700,5.0,891,2011,Spring,2,1.8329099022962256
stage-17,giro-d-italia,80,230000,2.0,891,2011,Spring,0,1.586799400853954
stage-18,giro-d-italia,80,151000,2.0,891,2011,Spring,0,1.4776668691298054
stage-19,giro-d-italia,80,209000,5.0,891,2011,Spring,0,1.5880337998500063
stage-2,giro-d-italia,80,244000,1.0,891,2011,Spring,0,1.7795414479020228
stage-20,giro-d-italia,80,242000,5.0,891,2011,Spring,0,1.8029287929099156
stage-21,giro-d-italia,80,26000,1.0,891,2011,Spring,2,1.4695386400404291
stage-3,giro-d-italia,80,173000,2.0,891,2011,Spring,0,1.3399543739729494
stage-5,giro-d-italia,80,191000,3.0,891,2011,Spring,0,1.5171191319185733
stage-6,giro-d-italia,80,216000,3.0,891,2011,Spring,0,1.6085909391438369
stage-7,giro-d-italia,80,110000,5.0,891,2011,Spring,0,1.885225661288644
stage-8,giro-d-italia,80,217000,3.0,891,2011,Spring,0,1.6470260928809044
stage-9,giro-d-italia,80,169000,5.0,891,2011,Spring,0,1.5407859553789125
stage-1,giro-d-italia,80,8700,1.0,886,2012,Spring,2,1.475451909443377
stage-10,giro-d-italia,80,186000,3.0,886,2012,Spring,0,1.5534851626129058
stage-11,giro-d-italia,80,255000,2.0,886,2012,Spring,0,1.8072276850014477
stage-12,giro-d-italia,80,155000,2.0,886,2012,Spring,0,1.4499027384938008
stage-13,giro-d-italia,80,121000,1.0,886,2012,Spring,0,1.8156182554293094
stage-14,giro-d-italia,80,206000,5.0,886,2012,Spring,0,1.5672843454828516
stage-15,giro-d-italia,80,169000,5.0,886,2012,Spring,0,1.5342985659621713
stage-16,giro-d-italia,80,173000,2.0,886,2012,Spring,0,1.3949666809618972
stage-17,giro-d-italia,80,186000,4.0,886,2012,Spring,0,1.5621209876494386
stage-18,giro-d-italia,80,149000,1.0,886,2012,Spring,0,1.6206907152724996
stage-19,giro-d-italia,80,198000,5.0,886,2012,Spring,0,1.5441053073145272
stage-2,giro-d-italia,80,206000,1.0,886,2012,Spring,0,1.5230262371827936
stage-20,giro-d-italia,80,219000,5.0,886,2012,Spring,0,1.6329433743049575
stage-21,giro-d-italia,80,28200,1.0,886,2012,Spring,2,1.4831691598418335
stage-3,giro-d-italia,80,190000,1.0,886,2012,Spring,0,1.4836367189462656
stage-5,giro-d-italia,80,209000,1.0,886,2012,Spring,0,1.54444493279482
stage-6,giro-d-italia,80,210000,2.0,886,2012,Spring,0,1.4087087762622512
stage-7,giro-d-italia,80,205000,3.0,886,2012,Spring,0,1.564195397990512
stage-8,giro-d-italia,80,229000,2.0,886,2012,Spring,0,1.566425391598948
stage-9,giro-d-italia,80,166000,1.0,886,2012,Spring,0,1.5531102417686231
stage-1,giro-d-italia,80,130000,1.0,930,2013,Spring,0,1.7134620674197953
stage-10,giro-d-italia,80,167000,5.0,930,2013,Spring,0,1.5415838311488657
stage-11,giro-d-italia,80,182000,3.0,930,2013,Spring,0,1.5526621486507524
stage-12,giro-d-italia,80,134000,1.0,930,2013,Spring,0,1.7138556126730398
stage-13,giro-d-italia,80,254000,1.0,930,2013,Spring,0,1.9157498376253117
stage-14,giro-d-italia,80,181000,5.0,930,2013,Spring,0,1.5221282056576815
stage-15,giro-d-italia,80,149000,5.0,930,2013,Spring,0,1.6107120606053433
stage-16,giro-d-italia,80,238000,2.0,930,2013,Spring,0,1.651147165883303
stage-17,giro-d-italia,80,214000,2.0,930,2013,Spring,0,1.4769069183707435
stage-18,giro-d-italia,80,20600,5.0,930,2013,Spring,2,1.853576924395216
stage-20,giro-d-italia,80,210000,5.0,930,2013,Spring,0,1.5886989151035134
stage-21,giro-d-italia,80,197000,1.0,930,2013,Spring,0,1.5629531066624127
stage-3,giro-d-italia,80,222000,2.0,930,2013,Spring,0,1.4724862756553836
stage-4,giro-d-italia,80,246000,2.0,930,2013,Spring,0,1.6752208565496194
stage-5,giro-d-italia,80,203000,2.0,930,2013,Spring,0,1.3747417167227693
stage-6,giro-d-italia,80,169000,1.0,930,2013,Spring,0,1.504503596870755
stage-7,giro-d-italia,80,177000,2.0,930,2013,Spring,0,1.3543663151258178
stage-8,giro-d-italia,80,54800,3.0,930,2013,Spring,2,1.899189635065318
stage-9,giro-d-italia,80,170000,2.0,930,2013,Spring,0,1.4004220748270297
stage-10,giro-d-italia,80,173000,1.0,892,2014,Spring,0,1.5405010478810945
stage-11,giro-d-italia,80,249000,2.0,892,2014,Spring,0,1.748840249348544
stage-12,giro-d-italia,80,42200,1.0,892,2014,Spring,2,1.5928338646667242
stage-13,giro-d-italia,80,157000,1.0,892,2014,Spring,0,1.5856056145364574
stage-14,giro-d-italia,80,164000,5.0,892,2014,Spring,0,1.548970206043044
stage-15,giro-d-italia,80,225000,5.0,892,2014,Spring,0,1.6688433855560076
stage-16,giro-d-italia,80,139000,5.0,892,2014,Spring,0,1.672319470878015
stage-17,giro-d-italia,80,208000,1.0,892,2014,Spring,0,1.587782902594853
stage-18,giro-d-italia,80,171000,5.0,892,2014,Spring,0,1.533617157099229
stage-19,giro-d-italia,80,26800,5.0,892,2014,Spring,2,1.8664582494146726
stage-2,giro-d-italia,80,219000,1.0,892,2014,Spring,0,1.5894813390613705
stage-20,giro-d-italia,80,167000,5.0,892,2014,Spring,0,1.5437041167831387
stage-21,giro-d-italia,80,172000,1.0,892,2014,Summer,5,1.8702058240305721
stage-3,giro-d-italia,80,187000,1.0,892,2014,Spring,0,1.4822430389352133
stage-4,giro-d-italia,80,112000,1.0,892,2014,Spring,0,1.8555065108935138
stage-5,giro-d-italia,80,203000,3.0,892,2014,Spring,0,1.5429716174145556
stage-6,giro-d-italia,80,257000,3.0,892,2014,Spring,0,1.926177445721941
stage-7,giro-d-italia,80,211000,2.0,892,2014,Spring,0,1.428453162547173
stage-8,giro-d-italia,80,179000,5.0,892,2014,Spring,0,1.5153754821466712
stage-9,giro-d-italia,80,172000,5.0,892,2014,Spring,0,1.5311339405505369
stage-10,giro-d-italia,80,200000,1.0,861,2015,Spring,0,1.5699537939237143
stage-11,giro-d-italia,80,153000,2.0,861,2015,Spring,0,1.4713497615278932
stage-12,giro-d-italia,80,190000,3.0,861,2015,Spring,0,1.5682847320567515
stage-13,giro-d-italia,80,147000,1.0,861,2015,Spring,0,1.6424471821868527
stage-14,giro-d-italia,80,59400,3.0,861,2015,Spring,2,1.9786380913340496
stage-15,giro-d-italia,80,165000,5.0,861,2015,Spring,0,1.555975989344976
stage-16,giro-d-italia,80,177000,5.0,861,2015,Spring,0,1.5370622682149593
stage-17,giro-d-italia,80,134000,2.0,861,2015,Spring,0,1.593594802107375
stage-18,giro-d-italia,80,170000,4.0,861,2015,Spring,0,1.5855907308052468
stage-19,giro-d-italia,80,236000,5.0,861,2015,Spring,0,1.7594160501549847
stage-2,giro-d-italia,80,177000,2.0,861,2015,Spring,0,1.3373740632223956
stage-20,giro-d-italia,80,196000,5.0,861,2015,Spring,0,1.550947659832758
stage-21,giro-d-italia,80,185000,1.0,861,2015,Spring,0,1.5552445943393745
stage-3,giro-d-italia,80,136000,4.0,861,2015,Spring,0,1.688989594625948
stage-4,giro-d-italia,80,150000,2.0,861,2015,Spring,0,1.434924654979337
stage-5,giro-d-italia,80,152000,5.0,861,2015,Spring,0,1.5598910275379843
stage-6,giro-d-italia,80,183000,2.0,861,2015,Spring,0,1.3500531567420944
stage-7,giro-d-italia,80,264000,3.0,861,2015,Spring,0,2.0139087357632808
stage-8,giro-d-italia,80,186000,5.0,861,2015,Spring,0,1.5259770345915635
stage-9,giro-d-italia,80,224000,4.0,861,2015,Spring,0,1.7093702483474398
stage-1,giro-d-italia,80,9800,1.0,933,2016,Spring,2,1.5645886470513268
stage-10,giro-d-italia,80,219000,5.0,933,2016,Spring,0,1.6549969593827945
stage-11,giro-d-italia,80,227000,2.0,933,2016,Spring,0,1.5831613436606593
stage-12,giro-d-italia,80,182000,1.0,933,2016,Spring,0,1.5567875323892166
stage-13,giro-d-italia,80,170000,4.0,933,2016,Spring,0,1.5990526264223395
stage-14,giro-d-italia,80,210000,4.0,933,2016,Spring,0,1.6473985434143927
stage-15,giro-d-italia,80,10800,5.0,933,2016,Spring,2,1.9230716824571639
stage-16,giro-d-italia,80,132000,4.0,933,2016,Spring,0,1.778044472066615
stage-17,giro-d-italia,80,196000,2.0,933,2016,Spring,0,1.4299379483205505
stage-18,giro-d-italia,80,244000,2.0,933,2016,Spring,0,1.7247999150822249
stage-19,giro-d-italia,80,162000,5.0,933,2016,Spring,0,1.5815202020295724
stage-2,giro-d-italia,80,190000,1.0,933,2016,Spring,0,1.5063878918634268
stage-20,giro-d-italia,80,134000,5.0,933,2016,Spring,0,1.7280055479374186
stage-21,giro-d-italia,80,163000,1.0,933,2016,Spring,0,1.5974357438274045
stage-3,giro-d-italia,80,190000,1.0,933,2016,Spring,0,1.5101043815195616
stage-4,giro-d-italia,80,200000,2.0,933,2016,Spring,0,1.3865152208995608
stage-5,giro-d-italia,80,233000,3.0,933,2016,Spring,0,1.7327411119314164
stage-6,giro-d-italia,80,157000,5.0,933,2016,Spring,0,1.5554852250340174
stage-7,giro-d-italia,80,211000,2.0,933,2016,Spring,0,1.4539700798222055
stage-8,giro-d-italia,80,186000,3.0,933,2016,Spring,0,1.570951877877658
stage-9,giro-d-italia,80,40500,2.0,933,2016,Spring,2,1.866191885555502
stage-1,giro-d-italia,80,206000,2.0,881,2017,Spring,0,1.4417782539305826
stage-10,giro-d-italia,80,39800,2.0,881,2017,Spring,2,1.9023972253182815
stage-11,giro-d-italia,80,161000,4.0,881,2017,Spring,0,1.6330561544353428
stage-12,giro-d-italia,80,229000,2.0,881,2017,Spring,0,1.6112765726450362
stage-13,giro-d-italia,80,167000,1.0,881,2017,Spring,0,1.5895237556668864
stage-14,giro-d-italia,80,131000,5.0,881,2017,Spring,0,1.7588290277744754
stage-15,giro-d-italia,80,199000,2.0,881,2017,Spring,0,1.452285335584784
stage-16,giro-d-italia,80,222000,4.0,881,2017,Spring,0,1.7235971864319732
stage-17,giro-d-italia,80,219000,4.0,881,2017,Spring,0,1.703877388013211
stage-18,giro-d-italia,80,137000,5.0,881,2017,Spring,0,1.7179576741533316
stage-19,giro-d-italia,80,191000,5.0,881,2017,Spring,0,1.5684703743535406
stage-2,giro-d-italia,80,221000,2.0,881,2017,Spring,0,1.5003956777558565
stage-20,giro-d-italia,80,190000,4.0,881,2017,Spring,0,1.6066641719256194
stage-21,giro-d-italia,80,29300,1.0,881,2017,Spring,2,1.6109288014632979
stage-3,giro-d-italia,80,148000,1.0,881,2017,Spring,0,1.6124898255523945
stage-4,giro-d-italia,80,181000,5.0,881,2017,Spring,0,1.5087731360901038
stage-5,giro-d-italia,80,159000,2.0,881,2017,Spring,0,1.4240315044537544
stage-6,giro-d-italia,80,217000,2.0,881,2017,Spring,0,1.488769722033107
stage-7,giro-d-italia,80,224000,2.0,881,2017,Spring,0,1.545668427025388
stage-8,giro-d-italia,80,189000,2.0,881,2017,Spring,0,1.4233827659591247
stage-9,giro-d-italia,80,152000,5.0,881,2017,Spring,0,1.6317892317104803
stage-1,giro-d-italia,80,9700,3.0,838,2018,Spring,2,1.9452838871891025
stage-10,giro-d-italia,80,244000,2.0,838,2018,Spring,0,1.7603979090355792
stage-11,giro-d-italia,80,156000,3.0,838,2018,Spring,0,1.6682479014294576
stage-12,giro-d-italia,80,214000,2.0,838,2018,Spring,0,1.54302561184466
stage-13,giro-d-italia,80,180000,1.0,838,2018,Spring,0,1.5985800341727805
stage-14,giro-d-italia,80,186000,5.0,838,2018,Spring,0,1.5875159762196924
stage-15,giro-d-italia,80,176000,4.0,838,2018,Spring,0,1.6282378492697565
stage-16,giro-d-italia,80,34200,1.0,838,2018,Spring,2,1.7029347508991848
stage-17,giro-d-italia,80,155000,2.0,838,2018,Spring,0,1.5191324774048898
stage-18,giro-d-italia,80,196000,5.0,838,2018,Spring,0,1.6031637092312803
stage-19,giro-d-italia,80,184000,5.0,838,2018,Spring,0,1.5893983435301573
stage-2,giro-d-italia,80,167000,2.0,838,2018,Spring,0,1.4173532120631764
stage-20,giro-d-italia,80,214000,5.0,838,2018,Spring,0,1.6686867539339958
stage-21,giro-d-italia,80,115000,1.0,838,2018,Spring,0,1.9310077258071339
stage-3,giro-d-italia,80,229000,2.0,838,2018,Spring,0,1.5882262873444646
stage-4,giro-d-italia,80,202000,3.0,838,2018,Spring,0,1.5996934978943858
stage-5,giro-d-italia,80,153000,3.0,838,2018,Spring,0,1.6382385191081839
stage-6,giro-d-italia,80,164000,5.0,838,2018,Spring,0,1.5713442064431427
stage-7,giro-d-italia,80,159000,1.0,838,2018,Spring,0,1.6096234256441782
stage-8,giro-d-italia,80,209000,5.0,838,2018,Spring,0,1.636551138656667
stage-9,giro-d-italia,80,225000,5.0,838,2018,Spring,0,1.72833421448027
stage-1,giro-d-italia,80,8000,3.0,896,2019,Spring,2,1.9727376813607522
stage-10,giro-d-italia,80,145000,1.0,896,2019,Spring,0,1.7206122467065483
stage-11,giro-d-italia,80,221000,1.0,896,2019,Spring,0,1.7298317215563421
stage-12,giro-d-italia,80,158000,4.0,896,2019,Spring,0,1.6876722277437608
stage-13,giro-d-italia,80,196000,5.0,896,2019,Spring,0,1.6215451107653938
stage-14,giro-d-italia,80,131000,4.0,896,2019,Spring,0,1.8340551044281652
stage-15,giro-d-italia,80,232000,3.0,896,2019,Spring,0,1.818194762529136
stage-16,giro-d-italia,80,194000,4.0,896,2019,Spring,0,1.65719587952887
stage-17,giro-d-italia,80,181000,5.0,896,2019,Spring,0,1.604937050287908
stage-18,giro-d-italia,80,222000,2.0,896,2019,Spring,0,1.6096091522374247
stage-19,giro-d-italia,80,151000,5.0,896,2019,Spring,0,1.6821758520707106
stage-2,giro-d-italia,80,205000,2.0,896,2019,Spring,0,1.4643301777840667
stage-20,giro-d-italia,80,194000,5.0,896,2019,Summer,5,1.7894784639463448
stage-21,giro-d-italia,80,17000,2.0,896,2019,Summer,2,2.118926994184803
stage-3,giro-d-italia,80,220000,2.0,896,2019,Spring,0,1.545178250312219
stage-4,giro-d-italia,80,235000,3.0,896,2019,Spring,0,1.7971002387938884
stage-5,giro-d-italia,80,140000,2.0,896,2019,Spring,0,1.577043310684029
stage-6,giro-d-italia,80,238000,2.0,896,2019,Spring,0,1.687075034317633
stage-7,giro-d-italia,80,185000,2.0,896,2019,Spring,0,1.4453179552387305
stage-8,giro-d-italia,80,239000,2.0,896,2019,Spring,0,1.7270019398126442
stage-9,giro-d-italia,80,34800,3.0,896,2019,Spring,2,2.0051788738196636
stage-1,giro-d-italia,80,15100,1.0,765,2020,Fall,2,1.9626947752127575
stage-10,giro-d-italia,80,177000,2.0,765,2020,Fall,5,2.017946015573753
stage-11,giro-d-italia,80,182000,2.0,765,2020,Fall,5,2.020487904660803
stage-12,giro-d-italia,80,204000,2.0,765,2020,Fall,5,2.0753955894205327
stage-13,giro-d-italia,80,192000,1.0,765,2020,Fall,5,2.09636038136631
stage-14,giro-d-italia,80,34100,1.0,765,2020,Fall,2,2.0210349819462565
stage-15,giro-d-italia,80,185000,5.0,765,2020,Fall,5,1.9836329515108568
stage-16,giro-d-italia,80,229000,3.0,765,2020,Fall,5,2.2647329065724877
stage-17,giro-d-italia,80,203000,5.0,765,2020,Fall,5,2.0355173465090344
stage-18,giro-d-italia,80,207000,4.0,765,2020,Fall,5,2.1680970702171103
stage-19,giro-d-italia,80,124000,1.0,765,2020,Fall,5,2.2107745542331245
stage-2,giro-d-italia,80,149000,3.0,765,2020,Fall,5,2.070430186390788
stage-20,giro-d-italia,80,190000,5.0,765,2020,Fall,5,1.9923922051580087
stage-21,giro-d-italia,80,15700,1.0,765,2020,Fall,2,1.985192433624687
stage-3,giro-d-italia,80,150000,5.0,765,2020,Fall,5,1.970264142852167
stage-4,giro-d-italia,80,140000,4.0,765,2020,Fall,5,2.132701115439881
stage-5,giro-d-italia,80,225000,4.0,765,2020,Fall,5,2.2267144384729187
stage-6,giro-d-italia,80,188000,2.0,765,2020,Fall,5,1.999747779751365
stage-7,giro-d-italia,80,143000,1.0,765,2020,Fall,5,2.0956527236569324
stage-8,giro-d-italia,80,200000,2.0,765,2020,Fall,5,2.045266279730813
stage-9,giro-d-italia,80,208000,5.0,765,2020,Fall,5,2.053156458486981
stage-1,giro-d-italia,80,8600,1.0,885,2021,Spring,2,1.770124284514591
stage-10,giro-d-italia,80,139000,2.0,885,2021,Spring,0,1.6899569683204512
stage-11,giro-d-italia,80,162000,2.0,885,2021,Spring,0,1.5755866942713375
stage-12,giro-d-italia,80,212000,4.0,885,2021,Spring,0,1.769305171729897
stage-13,giro-d-italia,80,198000,1.0,885,2021,Spring,0,1.6969806685900655
stage-14,giro-d-italia,80,205000,5.0,885,2021,Spring,0,1.7061064732475066
stage-15,giro-d-italia,80,147000,2.0,885,2021,Spring,0,1.6416045610520849
stage-16,giro-d-italia,80,153000,4.0,885,2021,Spring,0,1.7681143825781687
stage-17,giro-d-italia,80,193000,5.0,885,2021,Spring,0,1.675550041843483
stage-18,giro-d-italia,80,231000,2.0,885,2021,Spring,0,1.730799600336568
stage-19,giro-d-italia,80,166000,5.0,885,2021,Spring,0,1.6886621334414105
stage-2,giro-d-italia,80,179000,1.0,885,2021,Spring,0,1.625626190021387
stage-20,giro-d-italia,80,164000,5.0,885,2021,Spring,0,1.6937900527076688
stage-21,giro-d-italia,80,30300,1.0,885,2021,Spring,2,1.777474083894379
