,_url,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
1372,tour-de-france/2007/stage-18,100,211000,1938,2,1612,2007,Summer,511.6513157894737,28.25657894736842,20
1373,tour-de-france/2007/stage-5,100,182500,2703,2,1612,2007,Summer,511.6513157894737,28.25657894736842,20
1374,tour-de-france/2008/stage-14,100,194500,1726,2,1520,2008,Summer,511.6513157894737,28.25657894736842,20
1375,tour-de-france/2008/stage-8,100,172500,1892,2,1520,2008,Summer,511.6513157894737,28.25657894736842,20
1376,tour-de-france/2009/stage-10,100,194500,2076,2,1557,2009,Summer,511.6513157894737,28.25657894736842,20
1377,tour-de-france/2009/stage-12,100,211500,2340,2,1557,2009,Summer,511.6513157894737,28.25657894736842,20
1378,tour-de-france/2009/stage-14,100,199000,1709,2,1557,2009,Summer,511.6513157894737,28.25657894736842,20
1379,tour-de-france/2009/stage-18,100,40500,344,2,1557,2009,Summer,511.6513157894737,28.25657894736842,20
1380,tour-de-france/2009/stage-2,100,187000,2387,2,1557,2009,Summer,511.6513157894737,28.25657894736842,20
1381,tour-de-france/2010/stage-10,100,179000,3187,2,1685,2010,Summer,511.6513157894737,28.25657894736842,20
1382,tour-de-france/2010/stage-11,100,184500,1264,2,1685,2010,Summer,511.6513157894737,28.25657894736842,20
1383,tour-de-france/2010/stage-13,100,196000,2163,2,1685,2010,Summer,511.6513157894737,28.25657894736842,20
1384,tour-de-france/2010/stage-2,100,201000,2708,2,1685,2010,Summer,511.6513157894737,28.25657894736842,20
1385,tour-de-france/2011/stage-10,100,161000,1933,2,1713,2011,Summer,511.6513157894737,28.25657894736842,20
1386,tour-de-france/2011/stage-11,100,168500,1695,2,1713,2011,Summer,511.6513157894737,28.25657894736842,20
1401,tour-de-france/2016/stage-1,100,188000,1071,2,1758,2016,Summer,19.902857142857144,29.708571428571428,21
1402,tour-de-france/2016/stage-11,100,162500,1381,2,1758,2016,Summer,19.902857142857144,29.708571428571428,21
1407,tour-de-france/2016/stage-6,100,190500,2025,2,1758,2016,Summer,19.902857142857144,29.708571428571428,21
1408,tour-de-france/2017/stage-15,100,189500,3164,2,1791,2017,Summer,19.902857142857144,29.708571428571428,21
1409,tour-de-france/2018/stage-14,100,188000,3365,2,1689,2018,Summer,19.902857142857144,29.708571428571428,21
1411,tour-de-france/2019/stage-11,100,167000,1827,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1412,tour-de-france/2019/stage-16,100,177000,1626,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1413,tour-de-france/2019/stage-17,100,200000,2472,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1414,tour-de-france/2019/stage-4,100,213500,1555,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1415,tour-de-france/2019/stage-5,100,175500,2325,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1417,tour-de-france/2019/stage-8,100,200000,3844,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1418,tour-de-france/2019/stage-9,100,170500,2717,2,1699,2019,Summer,19.902857142857144,29.708571428571428,21
1419,tour-de-france/2021/stage-10,100,190700,1488,2,1646,2021,Summer,19.902857142857144,29.708571428571428,21
1420,tour-de-france/2021/stage-12,100,159400,2052,2,1646,2021,Summer,19.902857142857144,29.708571428571428,21
1422,tour-de-france/2021/stage-19,100,207000,1181,2,1646,2021,Summer,19.902857142857144,29.708571428571428,21
1423,tour-de-france/2021/stage-3,100,182900,1534,2,1646,2021,Summer,19.902857142857144,29.708571428571428,21
1425,tour-de-france/2022/stage-13,100,192600,2109,2,1551,2022,Summer,19.902857142857144,29.708571428571428,21
1426,tour-de-france/2022/stage-14,100,192500,3441,2,1551,2022,Summer,19.902857142857144,29.708571428571428,21
1427,tour-de-france/2022/stage-15,100,202500,2416,2,1551,2022,Summer,19.902857142857144,29.708571428571428,21
1428,tour-de-france/2023/stage-10,100,167200,3151,2,1584,2023,Summer,19.902857142857144,29.708571428571428,21
1429,tour-de-france/2023/stage-11,100,179300,1873,2,1584,2023,Summer,19.902857142857144,29.708571428571428,21
1430,tour-de-france/2023/stage-12,100,168800,3120,2,1584,2023,Summer,19.902857142857144,29.708571428571428,21
1431,tour-de-france/2023/stage-19,100,172800,1934,2,1584,2023,Summer,19.902857142857144,29.708571428571428,21
1433,tour-de-france/2023/stage-3,100,193500,2667,2,1584,2023,Summer,19.902857142857144,29.708571428571428,21
1435,tour-de-romandie/2011/stage-1,50,171500,2365,2,660,2011,Spring,143.0440251572327,27.87421383647799,22
1437,tour-de-romandie/2012/stage-1,50,184500,2950,2,727,2012,Spring,10.025974025974026,29.5974025974026,22
1439,tour-de-romandie/2013/stage-2,50,190300,2403,2,956,2013,Spring,10.025974025974026,29.5974025974026,22
1440,tour-de-romandie/2013/stage-3,50,181000,2075,2,956,2013,Spring,10.025974025974026,29.5974025974026,22
1441,tour-de-romandie/2014/stage-4,50,174000,2500,2,847,2014,Spring,10.025974025974026,29.5974025974026,22
1444,tour-de-romandie/2016/stage-1,50,100500,2212,2,917,2016,Spring,10.025974025974026,29.5974025974026,22
1446,tour-de-romandie/2016/stage-5,50,177400,2154,2,917,2016,Spring,10.025974025974026,29.5974025974026,22
1447,tour-de-romandie/2017/stage-3,50,187000,2034,2,636,2017,Spring,10.025974025974026,29.5974025974026,22
1449,tour-de-romandie/2018/stage-1,50,166600,2486,2,566,2018,Spring,10.025974025974026,29.5974025974026,22
1450,tour-de-romandie/2018/stage-2,50,173900,2195,2,566,2018,Spring,10.025974025974026,29.5974025974026,22
1451,tour-de-romandie/2018/stage-5,50,181800,1980,2,566,2018,Spring,10.025974025974026,29.5974025974026,22
1454,tour-de-romandie/2022/stage-2,50,168200,2327,2,508,2022,Spring,10.025974025974026,29.5974025974026,22
1455,tour-de-romandie/2022/stage-3,50,165100,2441,2,508,2022,Spring,10.025974025974026,29.5974025974026,22
1460,tour-de-suisse/2012/stage-2,50,194700,1899,2,917,2012,Summer,262.3485714285714,28.68,21
1461,tour-de-suisse/2012/stage-3,50,188800,2778,2,917,2012,Summer,262.3485714285714,28.68,21
1462,tour-de-suisse/2013/stage-3,50,204900,2833,2,960,2013,Summer,262.3485714285714,28.68,21
1463,tour-de-suisse/2013/stage-4,50,174400,1697,2,960,2013,Summer,262.3485714285714,28.68,21
1464,tour-de-suisse/2013/stage-5,50,178400,1759,2,960,2013,Summer,262.3485714285714,28.68,21
1465,tour-de-suisse/2013/stage-6,50,187900,2189,2,960,2013,Summer,262.3485714285714,28.68,21
1466,tour-de-suisse/2013/stage-8,50,180500,1759,2,960,2013,Summer,262.3485714285714,28.68,21
1467,tour-de-suisse/2014/stage-5,50,183600,1763,2,944,2014,Summer,262.3485714285714,28.68,21
1469,tour-de-suisse/2015/stage-2,50,161100,2023,2,1048,2015,Summer,262.3485714285714,28.68,21
1470,tour-de-suisse/2015/stage-6,50,193100,1296,2,1048,2015,Summer,262.3485714285714,28.68,21
1471,tour-de-suisse/2015/stage-7,50,164600,1604,2,1048,2015,Summer,262.3485714285714,28.68,21
1472,tour-de-suisse/2015/stage-9,50,38400,529,2,1048,2015,Summer,262.3485714285714,28.68,21
1473,tour-de-suisse/2016/stage-2,50,187600,2779,2,680,2016,Summer,262.3485714285714,28.68,21
1474,tour-de-suisse/2016/stage-3,50,192600,2129,2,680,2016,Summer,262.3485714285714,28.68,21
1477,tour-de-suisse/2017/stage-2,50,172700,2611,2,855,2017,Summer,262.3485714285714,28.68,21
1478,tour-de-suisse/2017/stage-8,50,100000,1250,2,855,2017,Summer,262.3485714285714,28.68,21
1480,tour-de-suisse/2018/stage-2,50,155000,1817,2,956,2018,Summer,262.3485714285714,28.68,21
1481,tour-de-suisse/2018/stage-3,50,182000,2260,2,956,2018,Summer,262.3485714285714,28.68,21
1482,tour-de-suisse/2019/stage-2,50,159600,2598,2,802,2019,Summer,262.3485714285714,28.68,21
1483,tour-de-suisse/2019/stage-3,50,162300,1733,2,802,2019,Summer,262.3485714285714,28.68,21
1484,tour-de-suisse/2019/stage-4,50,163900,1953,2,802,2019,Summer,262.3485714285714,28.68,21
1485,tour-de-suisse/2021/stage-2,50,178000,2392,2,670,2021,Summer,262.3485714285714,28.68,21
1486,tour-de-suisse/2021/stage-4,50,171000,1940,2,670,2021,Summer,262.3485714285714,28.68,21
1487,tour-de-suisse/2022/stage-1,50,177600,2746,2,767,2022,Summer,262.3485714285714,28.68,21
1488,tour-de-suisse/2022/stage-2,50,198000,2746,2,767,2022,Summer,262.3485714285714,28.68,21
1489,tour-de-suisse/2022/stage-3,50,176900,3125,2,767,2022,Summer,262.3485714285714,28.68,21
1490,tour-de-suisse/2022/stage-4,50,190800,2062,2,767,2022,Summer,262.3485714285714,28.68,21
1491,tour-de-suisse/2023/stage-2,50,173700,1893,2,855,2023,Summer,262.3485714285714,28.68,21
1492,tour-de-suisse/2023/stage-7,50,183500,2453,2,855,2023,Summer,262.3485714285714,28.68,21
1493,uae-tour/2019/stage-5,50,181000,1223,2,751,2019,Winter,262.3485714285714,28.68,21
1494,uae-tour/2020/stage-2,50,168000,2770,2,747,2020,Winter,262.3485714285714,28.68,21
1499,volta-a-catalunya/2013/stage-2,50,160700,1473,2,811,2013,Spring,710.5916230366493,28.75916230366492,20
1500,volta-a-catalunya/2013/stage-7,50,122200,1708,2,811,2013,Spring,710.5916230366493,28.75916230366492,20
1501,volta-a-catalunya/2014/stage-1,50,165700,1917,2,896,2014,Spring,710.5916230366493,28.75916230366492,20
1502,volta-a-catalunya/2014/stage-2,50,171200,1583,2,896,2014,Spring,710.5916230366493,28.75916230366492,20
1503,volta-a-catalunya/2014/stage-5,50,222200,2863,2,896,2014,Spring,710.5916230366493,28.75916230366492,20
1504,volta-a-catalunya/2014/stage-6,50,163900,1869,2,896,2014,Spring,710.5916230366493,28.75916230366492,20
1505,volta-a-catalunya/2014/stage-7,50,120700,1838,2,896,2014,Spring,710.5916230366493,28.75916230366492,20
1506,volta-a-catalunya/2015/stage-1,50,185200,2557,2,817,2015,Spring,710.5916230366493,28.75916230366492,20
1507,volta-a-catalunya/2015/stage-3,50,156600,2219,2,817,2015,Spring,710.5916230366493,28.75916230366492,20
1508,volta-a-catalunya/2015/stage-5,50,195400,2020,2,817,2015,Spring,710.5916230366493,28.75916230366492,20
1509,volta-a-catalunya/2015/stage-6,50,194100,2463,2,817,2015,Spring,710.5916230366493,28.75916230366492,20
1510,volta-a-catalunya/2015/stage-7,50,126600,1629,2,817,2015,Spring,710.5916230366493,28.75916230366492,20
1511,volta-a-catalunya/2016/stage-1,50,175800,2644,2,1045,2016,Spring,710.5916230366493,28.75916230366492,20
1512,volta-a-catalunya/2016/stage-2,50,178700,2163,2,1045,2016,Spring,710.5916230366493,28.75916230366492,20
1513,volta-a-catalunya/2016/stage-5,50,187200,2280,2,1045,2016,Spring,710.5916230366493,28.75916230366492,20
1514,volta-a-catalunya/2016/stage-6,50,197200,2123,2,1045,2016,Spring,710.5916230366493,28.75916230366492,20
1515,volta-a-catalunya/2016/stage-7,50,136400,1880,2,1045,2016,Spring,710.5916230366493,28.75916230366492,20
1516,volta-a-catalunya/2017/stage-7,50,138700,1774,2,883,2017,Spring,710.5916230366493,28.75916230366492,20
1517,volta-a-catalunya/2018/stage-1,50,152300,2612,2,659,2018,Spring,710.5916230366493,28.75916230366492,20
1518,volta-a-catalunya/2018/stage-2,50,175600,3221,2,659,2018,Spring,710.5916230366493,28.75916230366492,20
1519,volta-a-catalunya/2018/stage-7,50,154800,2008,2,659,2018,Spring,710.5916230366493,28.75916230366492,20
1520,volta-a-catalunya/2019/stage-6,50,169100,2025,2,918,2019,Spring,710.5916230366493,28.75916230366492,20
1521,volta-a-catalunya/2019/stage-7,50,143100,2225,2,918,2019,Spring,710.5916230366493,28.75916230366492,20
1522,volta-a-catalunya/2021/stage-7,50,133000,2402,2,772,2021,Spring,710.5916230366493,28.75916230366492,20
1523,volta-a-catalunya/2022/stage-2,50,202400,2166,2,722,2022,Spring,710.5916230366493,28.75916230366492,20
1524,volta-a-catalunya/2022/stage-5,50,206300,2478,2,722,2022,Spring,710.5916230366493,28.75916230366492,20
1525,volta-a-catalunya/2022/stage-6,50,168600,2706,2,722,2022,Spring,710.5916230366493,28.75916230366492,20
1526,volta-a-catalunya/2022/stage-7,50,138600,2121,2,722,2022,Spring,710.5916230366493,28.75916230366492,20
1527,volta-a-catalunya/2023/stage-4,50,188200,2437,2,704,2023,Spring,710.5916230366493,28.75916230366492,20
1528,volta-a-catalunya/2023/stage-6,50,174100,2534,2,704,2023,Spring,710.5916230366493,28.75916230366492,20
1529,volta-a-catalunya/2023/stage-7,50,135800,1842,2,704,2023,Spring,710.5916230366493,28.75916230366492,20
1552,vuelta-a-espana/1988/stage-10,80,197300,2000,2,828,1988,Spring,1435.268456375839,28.14093959731544,23
1554,vuelta-a-espana/1988/stage-16,80,192000,2722,2,828,1988,Spring,1435.268456375839,28.14093959731544,23
1557,vuelta-a-espana/1988/stage-6,80,202000,818,2,828,1988,Spring,1435.268456375839,28.14093959731544,23
1568,vuelta-a-espana/1990/stage-6,80,195200,3500,2,807,1990,Spring,1435.268456375839,28.14093959731544,23
1570,vuelta-a-espana/1991/stage-21,80,169600,888,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
1571,vuelta-a-espana/1991/stage-2a,80,134500,667,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
1572,vuelta-a-espana/1991/stage-3,80,233200,1685,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
1574,vuelta-a-espana/1991/stage-5,80,227800,1749,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
1575,vuelta-a-espana/1991/stage-7,80,188000,1964,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
1576,vuelta-a-espana/1992/stage-10,80,196000,2969,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1577,vuelta-a-espana/1992/stage-12,80,200100,2036,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1578,vuelta-a-espana/1992/stage-20,80,188300,3267,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1579,vuelta-a-espana/1992/stage-21,80,175000,1663,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1580,vuelta-a-espana/1992/stage-2a,80,135500,872,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1581,vuelta-a-espana/1992/stage-3,80,205000,1072,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1582,vuelta-a-espana/1992/stage-4,80,229000,1700,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
1583,vuelta-a-espana/1993/stage-18,80,170000,2247,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
1584,vuelta-a-espana/1993/stage-19,80,153000,2715,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
1585,vuelta-a-espana/1993/stage-20,80,247000,2363,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
1587,vuelta-a-espana/1993/stage-3,80,171400,2178,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
1588,vuelta-a-espana/1994/stage-14,80,174000,2417,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
1589,vuelta-a-espana/1994/stage-15,80,209300,2095,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
1590,vuelta-a-espana/1994/stage-5,80,166900,1547,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
1591,vuelta-a-espana/1994/stage-9,80,166000,806,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
1592,vuelta-a-espana/1995/stage-11,80,187000,2465,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1593,vuelta-a-espana/1995/stage-17,80,179200,3845,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1595,vuelta-a-espana/1995/stage-21,80,171200,1664,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1596,vuelta-a-espana/1995/stage-3,80,206000,2722,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1597,vuelta-a-espana/1995/stage-4,80,82600,2429,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1598,vuelta-a-espana/1995/stage-6,80,264000,3390,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1599,vuelta-a-espana/1995/stage-8,80,219800,3790,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1600,vuelta-a-espana/1995/stage-9,80,122500,2247,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
1601,vuelta-a-espana/1996/stage-11,80,188000,2018,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1602,vuelta-a-espana/1996/stage-12,80,191700,1935,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1603,vuelta-a-espana/1996/stage-13,80,159000,3051,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1604,vuelta-a-espana/1996/stage-17,80,165700,3535,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1605,vuelta-a-espana/1996/stage-2,80,210000,2390,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1606,vuelta-a-espana/1996/stage-3,80,167000,872,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1607,vuelta-a-espana/1996/stage-7,80,171000,2093,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1608,vuelta-a-espana/1996/stage-8,80,220000,1842,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
1609,vuelta-a-espana/1997/stage-11,80,198000,1501,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
1610,vuelta-a-espana/1997/stage-12,80,147000,2454,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
1611,vuelta-a-espana/1997/stage-16,80,169000,2070,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
1612,vuelta-a-espana/1997/stage-20,80,190000,2978,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
1613,vuelta-a-espana/1997/stage-8,80,175000,1863,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
1614,vuelta-a-espana/1998/stage-12,80,166000,2221,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1615,vuelta-a-espana/1998/stage-16,80,143700,2459,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1616,vuelta-a-espana/1998/stage-17,80,188500,627,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1617,vuelta-a-espana/1998/stage-19,80,170400,2417,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1618,vuelta-a-espana/1998/stage-2,80,235000,686,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1619,vuelta-a-espana/1998/stage-4,80,174000,2300,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1620,vuelta-a-espana/1998/stage-5,80,166000,662,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1621,vuelta-a-espana/1998/stage-7,80,186000,1594,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
1622,vuelta-a-espana/1999/stage-10,80,183200,584,2,1342,1999,Fall,111.64864864864865,27.31081081081081,22
1623,vuelta-a-espana/1999/stage-17,80,225000,2309,2,1342,1999,Fall,111.64864864864865,27.31081081081081,22
1624,vuelta-a-espana/1999/stage-3,80,222800,755,2,1342,1999,Fall,111.64864864864865,27.31081081081081,22
1625,vuelta-a-espana/2000/stage-13,80,143300,1447,2,981,2000,Fall,111.64864864864865,27.31081081081081,22
1626,vuelta-a-espana/2000/stage-15,80,164000,2193,2,981,2000,Fall,111.64864864864865,27.31081081081081,22
