_url,stage,race,date,points,length,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url
dauphine/2009/stage-1,stage-1,dauphine,2009-06-07,50,12100,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-2,stage-2,dauphine,2009-06-08,50,228000,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-3,stage-3,dauphine,2009-06-09,50,182000,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-4,stage-4,dauphine,2009-06-10,50,42400,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-5,stage-5,dauphine,2009-06-11,50,154000,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-6,stage-6,dauphine,2009-06-12,50,106000,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-7,stage-7,dauphine,2009-06-13,50,157000,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2009/stage-8,stage-8,dauphine,2009-06-14,50,146000,,708,2009,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/prologue,prologue,dauphine,2010-06-06,50,6800,2.0,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-2,stage-2,dauphine,2010-06-07,50,191500,,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-3,stage-3,dauphine,2010-06-08,50,177000,,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-4,stage-4,dauphine,2010-06-09,50,49000,,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-5,stage-5,dauphine,2010-06-10,50,210500,5.0,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-6,stage-6,dauphine,2010-06-11,50,143500,,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-7,stage-7,dauphine,2010-06-12,50,151500,5.0,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2010/stage-8,stage-8,dauphine,2010-06-13,50,148000,,673,2010,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/prologue,prologue,dauphine,2011-06-05,50,5400,1.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-1,stage-1,dauphine,2011-06-06,50,144000,2.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-2,stage-2,dauphine,2011-06-07,50,179000,3.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-3,stage-3,dauphine,2011-06-08,50,42500,1.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-4,stage-4,dauphine,2011-06-09,50,173500,1.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-5,stage-5,dauphine,2011-06-10,50,210000,5.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-6,stage-6,dauphine,2011-06-11,50,192500,5.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2011/stage-7,stage-7,dauphine,2011-06-12,50,117500,5.0,958,2011,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/prologue,prologue,dauphine,2012-06-03,50,5700,1.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-1,stage-1,dauphine,2012-06-04,50,187000,2.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-2,stage-2,dauphine,2012-06-05,50,160000,3.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-3,stage-3,dauphine,2012-06-06,50,167000,2.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-4,stage-4,dauphine,2012-06-07,50,53500,1.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-5,stage-5,dauphine,2012-06-08,50,186500,5.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-6,stage-6,dauphine,2012-06-09,50,167500,5.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2012/stage-7,stage-7,dauphine,2012-06-10,50,124500,5.0,1117,2012,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-1,stage-1,dauphine,2013-06-02,50,121000,2.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-2,stage-2,dauphine,2013-06-03,50,183000,2.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-3,stage-3,dauphine,2013-06-04,50,167000,2.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-4,stage-4,dauphine,2013-06-05,50,32500,1.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-5,stage-5,dauphine,2013-06-06,50,139000,5.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-6,stage-6,dauphine,2013-06-07,50,143000,4.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-7,stage-7,dauphine,2013-06-08,50,184000,5.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2013/stage-8,stage-8,dauphine,2013-06-09,50,152000,5.0,985,2013,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-1,stage-1,dauphine,2014-06-08,50,10400,1.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-2,stage-2,dauphine,2014-06-09,50,156000,5.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-3,stage-3,dauphine,2014-06-10,50,194000,2.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-4,stage-4,dauphine,2014-06-11,50,169500,2.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-5,stage-5,dauphine,2014-06-12,50,184000,2.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-6,stage-6,dauphine,2014-06-13,50,178500,2.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-7,stage-7,dauphine,2014-06-14,50,160000,5.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2014/stage-8,stage-8,dauphine,2014-06-15,50,130500,5.0,941,2014,Summer,1508.7878787878788,28.703030303030303
dauphine/2015/stage-1,stage-1,dauphine,2015-06-07,50,132000,2.0,997,2015,Summer,1508.7878787878788,28.703030303030303
dauphine/2015/stage-2,stage-2,dauphine,2015-06-08,50,173000,2.0,997,2015,Summer,1508.7878787878788,28.703030303030303
dauphine/2015/stage-4,stage-4,dauphine,2015-06-10,50,228000,2.0,997,2015,Summer,1508.7878787878788,28.703030303030303
dauphine/2015/stage-5,stage-5,dauphine,2015-06-11,50,161000,5.0,997,2015,Summer,38.45161290322581,29.761290322580646
dauphine/2015/stage-6,stage-6,dauphine,2015-06-12,50,183000,5.0,997,2015,Summer,38.45161290322581,29.761290322580646
dauphine/2015/stage-7,stage-7,dauphine,2015-06-13,50,155000,5.0,997,2015,Summer,38.45161290322581,29.761290322580646
dauphine/2015/stage-8,stage-8,dauphine,2015-06-14,50,156500,5.0,997,2015,Summer,38.45161290322581,29.761290322580646
dauphine/2016/prologue,prologue,dauphine,2016-06-05,50,4000,5.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-1,stage-1,dauphine,2016-06-06,50,186000,2.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-2,stage-2,dauphine,2016-06-07,50,168000,3.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-3,stage-3,dauphine,2016-06-08,50,187500,2.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-4,stage-4,dauphine,2016-06-09,50,176000,3.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-5,stage-5,dauphine,2016-06-10,50,140000,5.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-6,stage-6,dauphine,2016-06-11,50,141000,5.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2016/stage-7,stage-7,dauphine,2016-06-12,50,151000,3.0,1182,2016,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-1,stage-1,dauphine,2017-06-04,50,170000,2.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-2,stage-2,dauphine,2017-06-05,50,171000,2.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-3,stage-3,dauphine,2017-06-06,50,184000,2.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-4,stage-4,dauphine,2017-06-07,50,23500,1.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-5,stage-5,dauphine,2017-06-08,50,175000,2.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-6,stage-6,dauphine,2017-06-09,50,145500,4.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-7,stage-7,dauphine,2017-06-10,50,167500,5.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2017/stage-8,stage-8,dauphine,2017-06-11,50,115000,5.0,1024,2017,Summer,38.45161290322581,29.761290322580646
dauphine/2018/prologue,prologue,dauphine,2018-06-03,50,6600,1.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2018/stage-1,stage-1,dauphine,2018-06-04,50,179000,4.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2018/stage-2,stage-2,dauphine,2018-06-05,50,181000,4.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2018/stage-4,stage-4,dauphine,2018-06-07,50,181000,5.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2018/stage-5,stage-5,dauphine,2018-06-08,50,130000,5.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2018/stage-6,stage-6,dauphine,2018-06-09,50,110000,5.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2018/stage-7,stage-7,dauphine,2018-06-10,50,136000,5.0,762,2018,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-1,stage-1,dauphine,2019-06-09,50,142000,4.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-2,stage-2,dauphine,2019-06-10,50,180000,2.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-3,stage-3,dauphine,2019-06-11,50,177000,2.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-4,stage-4,dauphine,2019-06-12,50,26100,2.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-5,stage-5,dauphine,2019-06-13,50,201000,2.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-6,stage-6,dauphine,2019-06-14,50,229000,4.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-7,stage-7,dauphine,2019-06-15,50,133500,5.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2019/stage-8,stage-8,dauphine,2019-06-16,50,113500,4.0,973,2019,Summer,38.45161290322581,29.761290322580646
dauphine/2020/stage-1,stage-1,dauphine,2020-08-12,50,218500,5.0,1243,2020,Summer,38.45161290322581,29.761290322580646
dauphine/2020/stage-2,stage-2,dauphine,2020-08-13,50,135000,5.0,1243,2020,Summer,38.45161290322581,29.761290322580646
dauphine/2020/stage-3,stage-3,dauphine,2020-08-14,50,157000,5.0,1243,2020,Summer,38.45161290322581,29.761290322580646
dauphine/2020/stage-4,stage-4,dauphine,2020-08-15,50,148500,5.0,1243,2020,Summer,38.45161290322581,29.761290322580646
dauphine/2020/stage-5,stage-5,dauphine,2020-08-16,50,142500,5.0,1243,2020,Summer,38.45161290322581,29.761290322580646
dauphine/2021/stage-1,stage-1,dauphine,2021-05-30,50,181800,2.0,790,2021,Spring,38.45161290322581,29.761290322580646
dauphine/2021/stage-2,stage-2,dauphine,2021-05-31,50,172800,2.0,790,2021,Spring,38.45161290322581,29.761290322580646
dauphine/2021/stage-3,stage-3,dauphine,2021-06-01,50,172200,3.0,790,2021,Summer,38.45161290322581,29.761290322580646
dauphine/2021/stage-4,stage-4,dauphine,2021-06-02,50,16400,3.0,790,2021,Summer,38.45161290322581,29.761290322580646
dauphine/2021/stage-5,stage-5,dauphine,2021-06-03,50,175400,2.0,790,2021,Summer,38.45161290322581,29.761290322580646
dauphine/2021/stage-6,stage-6,dauphine,2021-06-04,50,167200,3.0,790,2021,Summer,38.45161290322581,29.761290322580646
dauphine/2021/stage-7,stage-7,dauphine,2021-06-05,50,171100,5.0,790,2021,Summer,38.45161290322581,29.761290322580646
dauphine/2021/stage-8,stage-8,dauphine,2021-06-06,50,147000,4.0,790,2021,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-1,stage-1,dauphine,2022-06-05,50,191800,4.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-2,stage-2,dauphine,2022-06-06,50,169800,2.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-3,stage-3,dauphine,2022-06-07,50,169000,5.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-4,stage-4,dauphine,2022-06-08,50,31900,1.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-5,stage-5,dauphine,2022-06-09,50,162300,2.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-6,stage-6,dauphine,2022-06-10,50,196500,2.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-7,stage-7,dauphine,2022-06-11,50,134800,5.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2022/stage-8,stage-8,dauphine,2022-06-12,50,138800,5.0,789,2022,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-1,stage-1,dauphine,2023-06-04,50,158000,2.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-2,stage-2,dauphine,2023-06-05,50,167300,3.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-3,stage-3,dauphine,2023-06-06,50,194100,2.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-4,stage-4,dauphine,2023-06-07,50,31100,2.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-5,stage-5,dauphine,2023-06-08,50,191100,2.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-6,stage-6,dauphine,2023-06-09,50,170200,5.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-7,stage-7,dauphine,2023-06-10,50,147900,5.0,781,2023,Summer,38.45161290322581,29.761290322580646
dauphine/2023/stage-8,stage-8,dauphine,2023-06-11,50,152800,5.0,781,2023,Summer,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1970/result,result,dwars-door-vlaanderen,1970-03-22,75,195000,,171,1970,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1976/result,result,dwars-door-vlaanderen,1976-03-21,75,206000,,141,1976,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1978/result,result,dwars-door-vlaanderen,1978-04-02,75,198000,,115,1978,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1979/result,result,dwars-door-vlaanderen,1979-03-25,75,198000,,228,1979,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1983/result,result,dwars-door-vlaanderen,1983-03-24,75,222000,,200,1983,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1986/result,result,dwars-door-vlaanderen,1986-03-20,75,204000,,226,1986,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1993/result,result,dwars-door-vlaanderen,1993-03-24,75,200000,,504,1993,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1995/result,result,dwars-door-vlaanderen,1995-03-22,75,210000,,339,1995,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1996/result,result,dwars-door-vlaanderen,1996-03-25,75,210000,,318,1996,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1997/result,result,dwars-door-vlaanderen,1997-03-24,75,203000,,191,1997,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1998/result,result,dwars-door-vlaanderen,1998-03-23,75,203000,,489,1998,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/1999/result,result,dwars-door-vlaanderen,1999-03-22,75,200000,,340,1999,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2000/result,result,dwars-door-vlaanderen,2000-03-22,75,206000,2.0,320,2000,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2001/result,result,dwars-door-vlaanderen,2001-03-28,75,201000,2.0,269,2001,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2002/result,result,dwars-door-vlaanderen,2002-03-27,75,201000,2.0,416,2002,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2003/result,result,dwars-door-vlaanderen,2003-03-26,75,200000,2.0,526,2003,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2004/result,result,dwars-door-vlaanderen,2004-03-24,75,204000,2.0,539,2004,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2005/result,result,dwars-door-vlaanderen,2005-03-23,75,202000,2.0,335,2005,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2006/result,result,dwars-door-vlaanderen,2006-03-22,75,204000,2.0,515,2006,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2008/result,result,dwars-door-vlaanderen,2008-03-26,75,200000,2.0,460,2008,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2009/result,result,dwars-door-vlaanderen,2009-03-25,75,200000,2.0,557,2009,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2010/result,result,dwars-door-vlaanderen,2010-03-24,75,204000,2.0,527,2010,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2011/result,result,dwars-door-vlaanderen,2011-03-23,75,201000,2.0,556,2011,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2012/result,result,dwars-door-vlaanderen,2012-03-21,75,199500,2.0,504,2012,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2013/result,result,dwars-door-vlaanderen,2013-03-20,125,199700,2.0,378,2013,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2014/result,result,dwars-door-vlaanderen,2014-03-26,125,201000,2.0,451,2014,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2015/result,result,dwars-door-vlaanderen,2015-03-25,125,200200,2.0,479,2015,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2016/result,result,dwars-door-vlaanderen,2016-03-23,125,199700,2.0,460,2016,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2017/result,result,dwars-door-vlaanderen,2017-03-22,225,203400,2.0,656,2017,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2018/result,result,dwars-door-vlaanderen,2018-03-28,225,180000,2.0,853,2018,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2019/result,result,dwars-door-vlaanderen,2019-04-03,225,182600,2.0,680,2019,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2021/result,result,dwars-door-vlaanderen,2021-03-31,225,184100,2.0,819,2021,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2022/result,result,dwars-door-vlaanderen,2022-03-30,225,183700,2.0,648,2022,Spring,38.45161290322581,29.761290322580646
dwars-door-vlaanderen/2023/result,result,dwars-door-vlaanderen,2023-03-29,225,183700,2.0,866,2023,Spring,38.45161290322581,29.761290322580646
e3-harelbeke/1970/result,result,e3-harelbeke,1970-03-21,125,210000,,439,1970,Spring,38.45161290322581,29.761290322580646
e3-harelbeke/1971/result,result,e3-harelbeke,1971-03-27,125,235000,,474,1971,Spring,38.45161290322581,29.761290322580646
e3-harelbeke/1972/result,result,e3-harelbeke,1972-03-25,125,226000,,394,1972,Spring,38.45161290322581,29.761290322580646
e3-harelbeke/1973/result,result,e3-harelbeke,1973-03-24,125,226000,,480,1973,Spring,38.45161290322581,29.761290322580646
e3-harelbeke/1974/result,result,e3-harelbeke,1974-03-23,125,226000,,433,1974,Spring,38.45161290322581,29.761290322580646
e3-harelbeke/1975/result,result,e3-harelbeke,1975-03-22,125,226000,,261,1975,Spring,38.45161290322581,29.761290322580646
