_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year
vuelta-a-espana/2007/stage-17,stage-17,vuelta-a-espana,2007-09-19,80,175000,1116,1,995,2007
vuelta-a-espana/2007/stage-18,stage-18,vuelta-a-espana,2007-09-20,80,153500,2895,2,995,2007
vuelta-a-espana/2007/stage-19,stage-19,vuelta-a-espana,2007-09-21,80,133000,3294,5,995,2007
vuelta-a-espana/2007/stage-2,stage-2,vuelta-a-espana,2007-09-02,80,148700,2334,2,995,2007
vuelta-a-espana/2007/stage-20,stage-20,vuelta-a-espana,2007-09-22,80,20000,199,1,995,2007
vuelta-a-espana/2007/stage-21,stage-21,vuelta-a-espana,2007-09-23,80,104200,952,1,995,2007
vuelta-a-espana/2007/stage-3,stage-3,vuelta-a-espana,2007-09-03,80,153000,2789,3,995,2007
vuelta-a-espana/2007/stage-4,stage-4,vuelta-a-espana,2007-09-04,80,185100,3119,5,995,2007
vuelta-a-espana/2007/stage-5,stage-5,vuelta-a-espana,2007-09-05,80,157400,3374,4,995,2007
vuelta-a-espana/2007/stage-6,stage-6,vuelta-a-espana,2007-09-06,80,184300,1570,1,995,2007
vuelta-a-espana/2007/stage-7,stage-7,vuelta-a-espana,2007-09-07,80,176300,1792,1,995,2007
vuelta-a-espana/2007/stage-8,stage-8,vuelta-a-espana,2007-09-08,80,49000,97,1,995,2007
vuelta-a-espana/2007/stage-9,stage-9,vuelta-a-espana,2007-09-09,80,167600,3893,5,995,2007
vuelta-a-espana/2008/stage-10,stage-10,vuelta-a-espana,2008-09-09,80,151300,1225,1,1101,2008
vuelta-a-espana/2008/stage-11,stage-11,vuelta-a-espana,2008-09-10,80,178000,2019,2,1101,2008
vuelta-a-espana/2008/stage-12,stage-12,vuelta-a-espana,2008-09-11,80,186400,2900,2,1101,2008
vuelta-a-espana/2008/stage-13,stage-13,vuelta-a-espana,2008-09-13,80,209500,4413,5,1101,2008
vuelta-a-espana/2008/stage-14,stage-14,vuelta-a-espana,2008-09-14,80,158400,3589,5,1101,2008
vuelta-a-espana/2008/stage-15,stage-15,vuelta-a-espana,2008-09-15,80,202000,3130,2,1101,2008
vuelta-a-espana/2008/stage-16,stage-16,vuelta-a-espana,2008-09-16,80,186400,1481,1,1101,2008
vuelta-a-espana/2008/stage-17,stage-17,vuelta-a-espana,2008-09-17,80,148200,915,1,1101,2008
vuelta-a-espana/2008/stage-18,stage-18,vuelta-a-espana,2008-09-18,80,167400,1448,2,1101,2008
vuelta-a-espana/2008/stage-19,stage-19,vuelta-a-espana,2008-09-19,80,145500,2446,2,1101,2008
vuelta-a-espana/2008/stage-2,stage-2,vuelta-a-espana,2008-08-31,80,167300,2224,3,1101,2008
vuelta-a-espana/2008/stage-20,stage-20,vuelta-a-espana,2008-09-20,80,17100,724,5,1101,2008
vuelta-a-espana/2008/stage-21,stage-21,vuelta-a-espana,2008-09-21,80,102200,609,1,1101,2008
vuelta-a-espana/2008/stage-3,stage-3,vuelta-a-espana,2008-09-01,80,168300,2142,2,1101,2008
vuelta-a-espana/2008/stage-4,stage-4,vuelta-a-espana,2008-09-02,80,170300,2760,1,1101,2008
vuelta-a-espana/2008/stage-5,stage-5,vuelta-a-espana,2008-09-03,80,42500,215,1,1101,2008
vuelta-a-espana/2008/stage-6,stage-6,vuelta-a-espana,2008-09-04,80,150100,1142,3,1101,2008
vuelta-a-espana/2008/stage-7,stage-7,vuelta-a-espana,2008-09-06,80,223200,4842,5,1101,2008
vuelta-a-espana/2008/stage-8,stage-8,vuelta-a-espana,2008-09-07,80,151000,3571,4,1101,2008
vuelta-a-espana/2008/stage-9,stage-9,vuelta-a-espana,2008-09-08,80,200800,3319,2,1101,2008
vuelta-a-espana/2009/stage-1,stage-1,vuelta-a-espana,2009-08-29,80,4800,13,1,1220,2009
vuelta-a-espana/2009/stage-10,stage-10,vuelta-a-espana,2009-09-08,80,162000,1529,2,1220,2009
vuelta-a-espana/2009/stage-11,stage-11,vuelta-a-espana,2009-09-09,80,191000,3226,2,1220,2009
vuelta-a-espana/2009/stage-12,stage-12,vuelta-a-espana,2009-09-11,80,179300,5234,5,1220,2009
vuelta-a-espana/2009/stage-13,stage-13,vuelta-a-espana,2009-09-12,80,172400,4763,5,1220,2009
vuelta-a-espana/2009/stage-14,stage-14,vuelta-a-espana,2009-09-13,80,157000,3197,5,1220,2009
vuelta-a-espana/2009/stage-15,stage-15,vuelta-a-espana,2009-09-14,80,167700,2048,2,1220,2009
vuelta-a-espana/2009/stage-16,stage-16,vuelta-a-espana,2009-09-15,80,170300,2760,2,1220,2009
vuelta-a-espana/2009/stage-17,stage-17,vuelta-a-espana,2009-09-16,80,175000,1337,1,1220,2009
vuelta-a-espana/2009/stage-18,stage-18,vuelta-a-espana,2009-09-17,80,165000,3363,4,1220,2009
vuelta-a-espana/2009/stage-19,stage-19,vuelta-a-espana,2009-09-18,80,179800,3363,4,1220,2009
vuelta-a-espana/2009/stage-2,stage-2,vuelta-a-espana,2009-08-30,80,203700,355,1,1220,2009
vuelta-a-espana/2009/stage-20,stage-20,vuelta-a-espana,2009-09-19,80,27800,310,1,1220,2009
vuelta-a-espana/2009/stage-21,stage-21,vuelta-a-espana,2009-09-20,80,110200,903,1,1220,2009
vuelta-a-espana/2009/stage-3,stage-3,vuelta-a-espana,2009-08-31,80,189700,601,1,1220,2009
vuelta-a-espana/2009/stage-4,stage-4,vuelta-a-espana,2009-09-01,80,225500,1888,1,1220,2009
vuelta-a-espana/2009/stage-5,stage-5,vuelta-a-espana,2009-09-03,80,174000,1802,1,1220,2009
vuelta-a-espana/2009/stage-6,stage-6,vuelta-a-espana,2009-09-04,80,185700,2308,1,1220,2009
vuelta-a-espana/2009/stage-7,stage-7,vuelta-a-espana,2009-09-05,80,30300,40,1,1220,2009
vuelta-a-espana/2009/stage-8,stage-8,vuelta-a-espana,2009-09-06,80,204700,5017,5,1220,2009
vuelta-a-espana/2009/stage-9,stage-9,vuelta-a-espana,2009-09-07,80,188800,3873,4,1220,2009
vuelta-a-espana/2010/stage-10,stage-10,vuelta-a-espana,2010-09-07,80,173700,2459,2,1123,2010
vuelta-a-espana/2010/stage-11,stage-11,vuelta-a-espana,2010-09-08,80,208000,4199,5,1123,2010
vuelta-a-espana/2010/stage-12,stage-12,vuelta-a-espana,2010-09-09,80,196000,2133,1,1123,2010
vuelta-a-espana/2010/stage-13,stage-13,vuelta-a-espana,2010-09-10,80,193700,2305,1,1123,2010
vuelta-a-espana/2010/stage-14,stage-14,vuelta-a-espana,2010-09-11,80,178800,3248,5,1123,2010
vuelta-a-espana/2010/stage-15,stage-15,vuelta-a-espana,2010-09-12,80,170000,2673,5,1123,2010
vuelta-a-espana/2010/stage-16,stage-16,vuelta-a-espana,2010-09-13,80,181400,4431,5,1123,2010
vuelta-a-espana/2010/stage-17,stage-17,vuelta-a-espana,2010-09-15,80,46000,101,1,1123,2010
vuelta-a-espana/2010/stage-18,stage-18,vuelta-a-espana,2010-09-16,80,148900,964,1,1123,2010
vuelta-a-espana/2010/stage-19,stage-19,vuelta-a-espana,2010-09-17,80,200000,2554,1,1123,2010
vuelta-a-espana/2010/stage-2,stage-2,vuelta-a-espana,2010-08-29,80,173000,2506,1,1123,2010
vuelta-a-espana/2010/stage-20,stage-20,vuelta-a-espana,2010-09-18,80,168800,4189,5,1123,2010
vuelta-a-espana/2010/stage-21,stage-21,vuelta-a-espana,2010-09-19,80,85000,750,1,1123,2010
vuelta-a-espana/2010/stage-3,stage-3,vuelta-a-espana,2010-08-30,80,156000,2868,3,1123,2010
vuelta-a-espana/2010/stage-4,stage-4,vuelta-a-espana,2010-08-31,80,177000,3442,3,1123,2010
vuelta-a-espana/2010/stage-5,stage-5,vuelta-a-espana,2010-09-01,80,194000,1763,1,1123,2010
vuelta-a-espana/2010/stage-6,stage-6,vuelta-a-espana,2010-09-02,80,144000,1243,2,1123,2010
vuelta-a-espana/2010/stage-7,stage-7,vuelta-a-espana,2010-09-03,80,187100,1161,1,1123,2010
vuelta-a-espana/2010/stage-8,stage-8,vuelta-a-espana,2010-09-04,80,188800,3870,4,1123,2010
vuelta-a-espana/2010/stage-9,stage-9,vuelta-a-espana,2010-09-05,80,187000,4329,2,1123,2010
vuelta-a-espana/2011/stage-10,stage-10,vuelta-a-espana,2011-08-29,80,47000,414,1,1170,2011
vuelta-a-espana/2011/stage-11,stage-11,vuelta-a-espana,2011-08-31,80,171000,4166,5,1170,2011
vuelta-a-espana/2011/stage-12,stage-12,vuelta-a-espana,2011-09-01,80,160000,2433,3,1170,2011
vuelta-a-espana/2011/stage-13,stage-13,vuelta-a-espana,2011-09-02,80,150000,3923,4,1170,2011
vuelta-a-espana/2011/stage-14,stage-14,vuelta-a-espana,2011-09-03,80,173200,3631,5,1170,2011
vuelta-a-espana/2011/stage-15,stage-15,vuelta-a-espana,2011-09-04,80,144000,3765,5,1170,2011
vuelta-a-espana/2011/stage-16,stage-16,vuelta-a-espana,2011-09-06,80,180000,1044,1,1170,2011
vuelta-a-espana/2011/stage-17,stage-17,vuelta-a-espana,2011-09-07,80,212500,3207,5,1170,2011
vuelta-a-espana/2011/stage-18,stage-18,vuelta-a-espana,2011-09-08,80,169700,3618,2,1170,2011
vuelta-a-espana/2011/stage-19,stage-19,vuelta-a-espana,2011-09-09,80,157900,2708,2,1170,2011
vuelta-a-espana/2011/stage-2,stage-2,vuelta-a-espana,2011-08-21,80,171500,1305,1,1170,2011
vuelta-a-espana/2011/stage-20,stage-20,vuelta-a-espana,2011-09-10,80,187000,3206,2,1170,2011
vuelta-a-espana/2011/stage-21,stage-21,vuelta-a-espana,2011-09-11,80,94000,828,1,1170,2011
vuelta-a-espana/2011/stage-3,stage-3,vuelta-a-espana,2011-08-22,80,164000,1956,2,1170,2011
vuelta-a-espana/2011/stage-4,stage-4,vuelta-a-espana,2011-08-23,80,170200,3687,5,1170,2011
vuelta-a-espana/2011/stage-5,stage-5,vuelta-a-espana,2011-08-24,80,187000,3510,3,1170,2011
vuelta-a-espana/2011/stage-6,stage-6,vuelta-a-espana,2011-08-25,80,193400,2181,2,1170,2011
vuelta-a-espana/2011/stage-7,stage-7,vuelta-a-espana,2011-08-26,80,185000,2128,2,1170,2011
vuelta-a-espana/2011/stage-8,stage-8,vuelta-a-espana,2011-08-27,80,183000,3835,3,1170,2011
vuelta-a-espana/2011/stage-9,stage-9,vuelta-a-espana,2011-08-28,80,179500,2741,5,1170,2011
vuelta-a-espana/2012/stage-10,stage-10,vuelta-a-espana,2012-08-28,80,166400,2240,1,852,2012
vuelta-a-espana/2012/stage-11,stage-11,vuelta-a-espana,2012-08-29,80,39400,738,2,852,2012
vuelta-a-espana/2012/stage-12,stage-12,vuelta-a-espana,2012-08-30,80,184600,2589,3,852,2012
vuelta-a-espana/2012/stage-13,stage-13,vuelta-a-espana,2012-08-31,80,172700,2443,1,852,2012
vuelta-a-espana/2012/stage-14,stage-14,vuelta-a-espana,2012-09-01,80,152000,3951,5,852,2012
vuelta-a-espana/2012/stage-15,stage-15,vuelta-a-espana,2012-09-02,80,186700,3549,5,852,2012
vuelta-a-espana/2012/stage-16,stage-16,vuelta-a-espana,2012-09-03,80,185000,5159,5,852,2012
vuelta-a-espana/2012/stage-17,stage-17,vuelta-a-espana,2012-09-05,80,187300,3834,5,852,2012
vuelta-a-espana/2012/stage-18,stage-18,vuelta-a-espana,2012-09-06,80,186400,1082,1,852,2012
vuelta-a-espana/2012/stage-19,stage-19,vuelta-a-espana,2012-09-07,80,178400,1719,3,852,2012
vuelta-a-espana/2012/stage-2,stage-2,vuelta-a-espana,2012-08-19,80,180000,1915,2,852,2012
vuelta-a-espana/2012/stage-20,stage-20,vuelta-a-espana,2012-09-08,80,169500,4291,5,852,2012
vuelta-a-espana/2012/stage-21,stage-21,vuelta-a-espana,2012-09-09,80,111900,751,1,852,2012
vuelta-a-espana/2012/stage-3,stage-3,vuelta-a-espana,2012-08-20,80,153000,2470,4,852,2012
vuelta-a-espana/2012/stage-4,stage-4,vuelta-a-espana,2012-08-21,80,155400,2870,5,852,2012
vuelta-a-espana/2012/stage-5,stage-5,vuelta-a-espana,2012-08-22,80,172000,1079,1,852,2012
vuelta-a-espana/2012/stage-6,stage-6,vuelta-a-espana,2012-08-23,80,174800,2291,3,852,2012
vuelta-a-espana/2012/stage-7,stage-7,vuelta-a-espana,2012-08-24,80,160000,1300,2,852,2012
vuelta-a-espana/2012/stage-8,stage-8,vuelta-a-espana,2012-08-25,80,175000,3565,5,852,2012
vuelta-a-espana/2012/stage-9,stage-9,vuelta-a-espana,2012-08-26,80,194000,2442,3,852,2012
vuelta-a-espana/2013/stage-10,stage-10,vuelta-a-espana,2013-09-02,80,178000,3755,5,1128,2013
vuelta-a-espana/2013/stage-11,stage-11,vuelta-a-espana,2013-09-04,80,38800,687,2,1128,2013
vuelta-a-espana/2013/stage-12,stage-12,vuelta-a-espana,2013-09-05,80,164200,1765,1,1128,2013
vuelta-a-espana/2013/stage-13,stage-13,vuelta-a-espana,2013-09-06,80,169000,2392,4,1128,2013
vuelta-a-espana/2013/stage-14,stage-14,vuelta-a-espana,2013-09-07,80,155700,3340,5,1128,2013
vuelta-a-espana/2013/stage-15,stage-15,vuelta-a-espana,2013-09-08,80,224900,5278,5,1128,2013
vuelta-a-espana/2013/stage-16,stage-16,vuelta-a-espana,2013-09-09,80,146800,3220,5,1128,2013
vuelta-a-espana/2013/stage-17,stage-17,vuelta-a-espana,2013-09-11,80,189000,2080,2,1128,2013
vuelta-a-espana/2013/stage-18,stage-18,vuelta-a-espana,2013-09-12,80,186500,3879,5,1128,2013
vuelta-a-espana/2013/stage-19,stage-19,vuelta-a-espana,2013-09-13,80,181000,3052,5,1128,2013
vuelta-a-espana/2013/stage-2,stage-2,vuelta-a-espana,2013-08-25,80,177700,2317,5,1128,2013
vuelta-a-espana/2013/stage-20,stage-20,vuelta-a-espana,2013-09-14,80,142200,3728,5,1128,2013
vuelta-a-espana/2013/stage-21,stage-21,vuelta-a-espana,2013-09-15,80,109600,741,1,1128,2013
vuelta-a-espana/2013/stage-3,stage-3,vuelta-a-espana,2013-08-26,80,184800,1878,3,1128,2013
vuelta-a-espana/2013/stage-4,stage-4,vuelta-a-espana,2013-08-27,80,189000,2799,3,1128,2013
vuelta-a-espana/2013/stage-5,stage-5,vuelta-a-espana,2013-08-28,80,174300,3200,2,1128,2013
vuelta-a-espana/2013/stage-6,stage-6,vuelta-a-espana,2013-08-29,80,175000,1620,1,1128,2013
vuelta-a-espana/2013/stage-7,stage-7,vuelta-a-espana,2013-08-30,80,205900,1779,1,1128,2013
vuelta-a-espana/2013/stage-8,stage-8,vuelta-a-espana,2013-08-31,80,166600,2680,5,1128,2013
vuelta-a-espana/2013/stage-9,stage-9,vuelta-a-espana,2013-09-01,80,163700,2677,3,1128,2013
vuelta-a-espana/2014/stage-10,stage-10,vuelta-a-espana,2014-09-02,80,36700,444,1,1175,2014
vuelta-a-espana/2014/stage-11,stage-11,vuelta-a-espana,2014-09-03,80,153400,2432,5,1175,2014
vuelta-a-espana/2014/stage-12,stage-12,vuelta-a-espana,2014-09-04,80,166400,1070,1,1175,2014
vuelta-a-espana/2014/stage-13,stage-13,vuelta-a-espana,2014-09-05,80,188700,3236,2,1175,2014
vuelta-a-espana/2014/stage-14,stage-14,vuelta-a-espana,2014-09-06,80,200800,4198,5,1175,2014
vuelta-a-espana/2014/stage-15,stage-15,vuelta-a-espana,2014-09-07,80,152200,2976,5,1175,2014
vuelta-a-espana/2014/stage-16,stage-16,vuelta-a-espana,2014-09-08,80,160500,4908,5,1175,2014
vuelta-a-espana/2014/stage-17,stage-17,vuelta-a-espana,2014-09-10,80,190700,2761,1,1175,2014
vuelta-a-espana/2014/stage-18,stage-18,vuelta-a-espana,2014-09-11,80,157000,2384,3,1175,2014
vuelta-a-espana/2014/stage-19,stage-19,vuelta-a-espana,2014-09-12,80,180500,2319,2,1175,2014
vuelta-a-espana/2014/stage-2,stage-2,vuelta-a-espana,2014-08-24,80,174400,1308,1,1175,2014
vuelta-a-espana/2014/stage-20,stage-20,vuelta-a-espana,2014-09-13,80,185700,4447,5,1175,2014
vuelta-a-espana/2014/stage-21,stage-21,vuelta-a-espana,2014-09-14,80,9700,121,1,1175,2014
vuelta-a-espana/2014/stage-3,stage-3,vuelta-a-espana,2014-08-25,80,197800,2917,3,1175,2014
vuelta-a-espana/2014/stage-4,stage-4,vuelta-a-espana,2014-08-26,80,164700,1474,1,1175,2014
vuelta-a-espana/2014/stage-5,stage-5,vuelta-a-espana,2014-08-27,80,180000,2149,1,1175,2014
vuelta-a-espana/2014/stage-6,stage-6,vuelta-a-espana,2014-08-28,80,167100,2977,3,1175,2014
vuelta-a-espana/2014/stage-7,stage-7,vuelta-a-espana,2014-08-29,80,169000,2744,3,1175,2014
vuelta-a-espana/2014/stage-8,stage-8,vuelta-a-espana,2014-08-30,80,207000,1663,1,1175,2014
vuelta-a-espana/2014/stage-9,stage-9,vuelta-a-espana,2014-08-31,80,185000,3080,5,1175,2014
vuelta-a-espana/2015/stage-10,stage-10,vuelta-a-espana,2015-08-31,80,146600,1520,2,1115,2015
vuelta-a-espana/2015/stage-11,stage-11,vuelta-a-espana,2015-09-02,80,138000,5421,5,1115,2015
vuelta-a-espana/2015/stage-12,stage-12,vuelta-a-espana,2015-09-03,80,173000,2174,2,1115,2015
vuelta-a-espana/2015/stage-13,stage-13,vuelta-a-espana,2015-09-04,80,178000,2673,2,1115,2015
vuelta-a-espana/2015/stage-14,stage-14,vuelta-a-espana,2015-09-05,80,215000,3941,5,1115,2015
vuelta-a-espana/2015/stage-15,stage-15,vuelta-a-espana,2015-09-06,80,175800,3740,5,1115,2015
vuelta-a-espana/2015/stage-16,stage-16,vuelta-a-espana,2015-09-07,80,185000,5207,5,1115,2015
vuelta-a-espana/2015/stage-17,stage-17,vuelta-a-espana,2015-09-09,80,38700,328,1,1115,2015
vuelta-a-espana/2015/stage-18,stage-18,vuelta-a-espana,2015-09-10,80,204000,3218,2,1115,2015
vuelta-a-espana/2015/stage-19,stage-19,vuelta-a-espana,2015-09-11,80,185800,2331,3,1115,2015
vuelta-a-espana/2015/stage-2,stage-2,vuelta-a-espana,2015-08-23,80,158700,2597,3,1115,2015
vuelta-a-espana/2015/stage-20,stage-20,vuelta-a-espana,2015-09-12,80,175800,3812,4,1115,2015
vuelta-a-espana/2015/stage-21,stage-21,vuelta-a-espana,2015-09-13,80,98800,726,1,1115,2015
vuelta-a-espana/2015/stage-3,stage-3,vuelta-a-espana,2015-08-24,80,158400,2613,2,1115,2015
vuelta-a-espana/2015/stage-4,stage-4,vuelta-a-espana,2015-08-25,80,209600,2141,3,1115,2015
vuelta-a-espana/2015/stage-5,stage-5,vuelta-a-espana,2015-08-26,80,167300,816,1,1115,2015
vuelta-a-espana/2015/stage-6,stage-6,vuelta-a-espana,2015-08-27,80,200300,2908,3,1115,2015
vuelta-a-espana/2015/stage-7,stage-7,vuelta-a-espana,2015-08-28,80,191100,3318,5,1115,2015
vuelta-a-espana/2015/stage-8,stage-8,vuelta-a-espana,2015-08-29,80,182500,1386,2,1115,2015
vuelta-a-espana/2015/stage-9,stage-9,vuelta-a-espana,2015-08-30,80,168300,2044,3,1115,2015
vuelta-a-espana/2016/stage-10,stage-10,vuelta-a-espana,2016-08-29,80,188700,3899,5,821,2016
vuelta-a-espana/2016/stage-11,stage-11,vuelta-a-espana,2016-08-31,80,168600,2351,5,821,2016
vuelta-a-espana/2016/stage-12,stage-12,vuelta-a-espana,2016-09-01,80,193200,2996,2,821,2016
vuelta-a-espana/2016/stage-13,stage-13,vuelta-a-espana,2016-09-02,80,213400,3716,2,821,2016
vuelta-a-espana/2016/stage-14,stage-14,vuelta-a-espana,2016-09-03,80,196000,5575,5,821,2016
vuelta-a-espana/2016/stage-15,stage-15,vuelta-a-espana,2016-09-04,80,118500,3877,5,821,2016
vuelta-a-espana/2016/stage-16,stage-16,vuelta-a-espana,2016-09-05,80,156400,1514,2,821,2016
vuelta-a-espana/2016/stage-17,stage-17,vuelta-a-espana,2016-09-07,80,177500,3460,5,821,2016
vuelta-a-espana/2016/stage-18,stage-18,vuelta-a-espana,2016-09-08,80,200600,2550,2,821,2016
vuelta-a-espana/2016/stage-19,stage-19,vuelta-a-espana,2016-09-09,80,37000,446,1,821,2016
vuelta-a-espana/2016/stage-2,stage-2,vuelta-a-espana,2016-08-21,80,160800,2168,2,821,2016
vuelta-a-espana/2016/stage-20,stage-20,vuelta-a-espana,2016-09-10,80,193200,5036,5,821,2016
vuelta-a-espana/2016/stage-21,stage-21,vuelta-a-espana,2016-09-11,80,104100,847,1,821,2016
vuelta-a-espana/2016/stage-3,stage-3,vuelta-a-espana,2016-08-22,80,176400,2983,3,821,2016
vuelta-a-espana/2016/stage-4,stage-4,vuelta-a-espana,2016-08-23,80,163500,3196,3,821,2016
vuelta-a-espana/2016/stage-5,stage-5,vuelta-a-espana,2016-08-24,80,171300,2467,2,821,2016
vuelta-a-espana/2016/stage-6,stage-6,vuelta-a-espana,2016-08-25,80,163200,2824,2,821,2016
vuelta-a-espana/2016/stage-7,stage-7,vuelta-a-espana,2016-08-26,80,158500,2616,2,821,2016
vuelta-a-espana/2016/stage-8,stage-8,vuelta-a-espana,2016-08-27,80,181500,1279,5,821,2016
vuelta-a-espana/2016/stage-9,stage-9,vuelta-a-espana,2016-08-28,80,164500,2780,3,821,2016
vuelta-a-espana/2017/stage-10,stage-10,vuelta-a-espana,2017-08-29,80,164800,1568,2,899,2017
vuelta-a-espana/2017/stage-11,stage-11,vuelta-a-espana,2017-08-30,80,187500,3878,5,899,2017
vuelta-a-espana/2017/stage-12,stage-12,vuelta-a-espana,2017-08-31,80,160100,2681,2,899,2017
vuelta-a-espana/2017/stage-13,stage-13,vuelta-a-espana,2017-09-01,80,198400,1938,2,899,2017
vuelta-a-espana/2017/stage-14,stage-14,vuelta-a-espana,2017-09-02,80,175000,3723,5,899,2017
vuelta-a-espana/2017/stage-15,stage-15,vuelta-a-espana,2017-09-03,80,129400,3549,5,899,2017
vuelta-a-espana/2017/stage-16,stage-16,vuelta-a-espana,2017-09-05,80,40200,411,1,899,2017
vuelta-a-espana/2017/stage-17,stage-17,vuelta-a-espana,2017-09-06,80,180500,4022,4,899,2017
vuelta-a-espana/2017/stage-18,stage-18,vuelta-a-espana,2017-09-07,80,169000,3476,3,899,2017
vuelta-a-espana/2017/stage-19,stage-19,vuelta-a-espana,2017-09-08,80,149700,2484,2,899,2017
vuelta-a-espana/2017/stage-2,stage-2,vuelta-a-espana,2017-08-20,80,203400,588,1,899,2017
vuelta-a-espana/2017/stage-20,stage-20,vuelta-a-espana,2017-09-09,80,117500,3817,5,899,2017
vuelta-a-espana/2017/stage-21,stage-21,vuelta-a-espana,2017-09-10,80,117600,913,1,899,2017
vuelta-a-espana/2017/stage-3,stage-3,vuelta-a-espana,2017-08-21,80,158500,3623,4,899,2017
vuelta-a-espana/2017/stage-4,stage-4,vuelta-a-espana,2017-08-22,80,198200,1835,2,899,2017
vuelta-a-espana/2017/stage-5,stage-5,vuelta-a-espana,2017-08-23,80,157700,2909,3,899,2017
vuelta-a-espana/2017/stage-6,stage-6,vuelta-a-espana,2017-08-24,80,204400,2704,2,899,2017
vuelta-a-espana/2017/stage-7,stage-7,vuelta-a-espana,2017-08-25,80,207000,3034,2,899,2017
vuelta-a-espana/2017/stage-8,stage-8,vuelta-a-espana,2017-08-26,80,199500,2593,2,899,2017
vuelta-a-espana/2017/stage-9,stage-9,vuelta-a-espana,2017-08-27,80,174000,2041,3,899,2017
vuelta-a-espana/2018/stage-1,stage-1,vuelta-a-espana,2018-08-25,80,8000,66,1,1036,2018
vuelta-a-espana/2018/stage-10,stage-10,vuelta-a-espana,2018-09-04,80,177000,1306,1,1036,2018
vuelta-a-espana/2018/stage-11,stage-11,vuelta-a-espana,2018-09-05,80,207800,3755,2,1036,2018
vuelta-a-espana/2018/stage-12,stage-12,vuelta-a-espana,2018-09-06,80,181100,3021,2,1036,2018
vuelta-a-espana/2018/stage-13,stage-13,vuelta-a-espana,2018-09-07,80,174800,3334,5,1036,2018
vuelta-a-espana/2018/stage-14,stage-14,vuelta-a-espana,2018-09-08,80,171000,3314,4,1036,2018
vuelta-a-espana/2018/stage-15,stage-15,vuelta-a-espana,2018-09-09,80,178200,4586,5,1036,2018
vuelta-a-espana/2018/stage-16,stage-16,vuelta-a-espana,2018-09-11,80,32000,501,1,1036,2018
vuelta-a-espana/2018/stage-17,stage-17,vuelta-a-espana,2018-09-12,80,157000,3574,5,1036,2018
vuelta-a-espana/2018/stage-18,stage-18,vuelta-a-espana,2018-09-13,80,186100,1040,1,1036,2018
vuelta-a-espana/2018/stage-19,stage-19,vuelta-a-espana,2018-09-14,80,154400,3183,5,1036,2018
vuelta-a-espana/2018/stage-2,stage-2,vuelta-a-espana,2018-08-26,80,163500,2826,2,1036,2018
vuelta-a-espana/2018/stage-20,stage-20,vuelta-a-espana,2018-09-15,80,97300,3429,5,1036,2018
vuelta-a-espana/2018/stage-21,stage-21,vuelta-a-espana,2018-09-16,80,112300,603,1,1036,2018
vuelta-a-espana/2018/stage-3,stage-3,vuelta-a-espana,2018-08-27,80,178200,3160,4,1036,2018
vuelta-a-espana/2018/stage-4,stage-4,vuelta-a-espana,2018-08-28,80,161400,3300,5,1036,2018
vuelta-a-espana/2018/stage-5,stage-5,vuelta-a-espana,2018-08-29,80,188700,3178,4,1036,2018
vuelta-a-espana/2018/stage-6,stage-6,vuelta-a-espana,2018-08-30,80,155700,1399,2,1036,2018
vuelta-a-espana/2018/stage-7,stage-7,vuelta-a-espana,2018-08-31,80,185700,2535,2,1036,2018
vuelta-a-espana/2018/stage-8,stage-8,vuelta-a-espana,2018-09-01,80,195100,2112,3,1036,2018
vuelta-a-espana/2018/stage-9,stage-9,vuelta-a-espana,2018-09-02,80,200800,4399,5,1036,2018
vuelta-a-espana/2019/stage-10,stage-10,vuelta-a-espana,2019-09-03,80,36200,525,2,798,2019
vuelta-a-espana/2019/stage-11,stage-11,vuelta-a-espana,2019-09-04,80,180000,3168,4,798,2019
vuelta-a-espana/2019/stage-12,stage-12,vuelta-a-espana,2019-09-05,80,171400,2072,2,798,2019
vuelta-a-espana/2019/stage-13,stage-13,vuelta-a-espana,2019-09-06,80,166400,4179,5,798,2019
vuelta-a-espana/2019/stage-14,stage-14,vuelta-a-espana,2019-09-07,80,188000,2432,3,798,2019
vuelta-a-espana/2019/stage-15,stage-15,vuelta-a-espana,2019-09-08,80,154400,4114,5,798,2019
