_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
daniel-petrov,Daniel Bogomilov  Petrov,1982.0,176.0,Bulgaria,55.0969387755102,392,21.306818181818183,Europe
omar-el-gouzi,Omar El Gouzi,1999.0,181.0,Morocco,48.247058823529414,595,17.70397729007051,Africa
yohann-gene,Yohann  Gène,1981.0,175.0,France,47.96743295019157,522,21.877551020408163,Europe
arximiro-blanco,Arximiro  Blanco,1966.0,,Spain,33.77902621722846,534,,Europe
hendrik-redant,Hendrik  Redant,1962.0,,Belgium,41.99272197962154,687,,Europe
gerrie-knetemann,Gerrie  Knetemann,1951.0,,Netherlands,95.86238532110092,218,,Europe
lander-aperribay,Lander  Aperribay,1982.0,170.0,Spain,70.68044077134986,363,23.18339100346021,Europe
sebastian-mora-vedri,Sebastián  Mora,1988.0,181.0,Spain,66.70689655172414,348,21.36686914318855,Europe
bobby-julich,Bobby  Julich,1971.0,182.0,United States,57.03061224489796,392,20.528921627822726,North America
dylan-casey,Dylan  Casey,1971.0,,United States,68.52959501557632,642,,North America
romain-seigle,Romain  Seigle,1994.0,169.0,France,33.61818181818182,660,22.058051188683873,Europe
daniel-alexander-jaramillo-diez,Daniel  Jaramillo,1991.0,175.0,Colombia,77.4,700,20.571428571428573,South America
nikita-eskov,Nikita  Eskov,1983.0,184.0,Russia,74.03024574669188,529,21.561909262759922,Europe
christian-sidler,Christian  Sidler,1973.0,,Switzerland,45.11802575107296,466,,Europe
jesus-rodriguez-carballido,Jesús  Rodriguez Carballido,1962.0,,Spain,70.01860465116279,645,,Europe
pierre-cazaux,Pierre  Cazaux,1984.0,171.0,France,81.35761589403974,151,20.177148524332274,Europe
daniele-colli,Daniele  Colli,1982.0,179.0,Italy,53.282051282051285,585,22.783308885490467,Europe
ludo-peeters,Ludo  Peeters,1953.0,,Belgium,75.92370572207085,367,,Europe
florian-senechal,Florian  Sénéchal,1993.0,179.0,France,47.06278713629403,653,24.031709372366656,Europe
julien-simon,Julien  Simon,1985.0,176.0,France,43.79127725856698,642,20.983987603305785,Europe
michael-gogl,Michael  Gogl,1993.0,186.0,Austria,68.71060171919771,349,20.522603769221874,Europe
paul-popp,Paul  Popp,1963.0,,Austria,89.83443708609272,151,,Europe
herve-meyvisch,Hervé  Meyvisch,1969.0,,Belgium,45.556372549019606,408,,Europe
andreas-schillinger,Andreas  Schillinger,1983.0,188.0,Germany,71.84853168469861,647,20.37120869171571,Europe
benjamin-gonzalez-noval,Benjamín  Noval,1979.0,178.0,Spain,59.58914728682171,129,22.408786769347305,Europe
mathias-norsgaard,Mathias  Norsgaard,1997.0,202.0,Denmark,83.76530612244898,196,19.850995000490148,Europe
bart-de-clercq,Bart De Clercq,1986.0,183.0,Belgium,66.72307692307692,455,20.00656932126967,Europe
pavel-sivakov,Pavel  Sivakov,1997.0,188.0,France,78.36123348017621,227,19.805341783612494,Europe
laurent-lefevre,Laurent  Lefèvre,1976.0,180.0,France,53.85945945945946,185,20.679012345679013,Europe
romain-feillu,Romain  Feillu,1984.0,174.0,France,31.947976878612717,519,20.478266613819528,Europe
alexander-rybakov,Alexander  Rybakov,1988.0,181.0,Russia,65.21718377088305,419,19.840664204389366,Europe
manuel-quinziato,Manuel  Quinziato,1979.0,185.0,Italy,69.13091922005572,359,21.62162162162162,Europe
francesco-cesarini,Francesco  Cesarini,1962.0,,Italy,120.2840909090909,88,,Europe
nicolas-sessler,Nícolas  Sessler,1994.0,169.0,Brazil,64.33836858006042,331,20.307412205454995,South America
tobias-ludvigsson,Tobias  Ludvigsson,1991.0,194.0,Sweden,89.97765363128492,179,20.1934318205973,Europe
jean-claude-leclercq,Jean-Claude  Leclercq,1962.0,,France,82.45228215767635,241,,Europe
lukas-jaun,Lukas  Jaun,1991.0,180.0,Switzerland,50.51592356687898,628,20.37037037037037,Europe
tiago-nunes,Tiago  Nunes,2004.0,,Portugal,78.6241610738255,149,,Europe
adrien-niyonshuti,Adrien  Niyonshuti,1987.0,175.0,Rwanda,58.075848303393215,501,20.571428571428573,Africa
jeronimo-ibanez,Jeronimo  Ibañez,1957.0,,Spain,80.68776371308017,237,,Europe
marcin-mrosek,Marcin  Mrożek,1990.0,176.0,Poland,104.23157894736842,95,21.306818181818183,Europe
boris-dron,Boris  Dron,1988.0,183.0,Belgium,97.545,200,21.49959688255845,Europe
jurg-bruggmann,Jürg  Bruggmann,1960.0,,Switzerland,67.62271805273834,493,,Europe
bartlomiej-matysiak,Bartłomiej  Matysiak,1984.0,184.0,Poland,53.165739710789765,899,20.97117202268431,Europe
ian-garrison,Ian  Garrison,1998.0,193.0,United States,85.29382716049383,405,20.403232301538296,North America
benjamin-perry,Benjamin  Perry,1994.0,181.0,Canada,66.94954128440367,436,21.672110130948383,North America
frits-pirard,Frits  Pirard,1954.0,,Netherlands,73.90820584144646,719,,Europe
marco-groppo,Marco  Groppo,1960.0,,Italy,87.83333333333333,66,,Europe
chris-wreghitt,Chris  Wreghitt,1958.0,,Great Britain,106.10588235294118,255,,Europe
herman-vrijders,Herman  Vrijders,1946.0,,Belgium,50.103321033210335,271,,Europe
ivan-cerioli,Ivan  Cerioli,1971.0,,Italy,79.09330985915493,568,,Europe
thibault-guernalec,Thibault  Guernalec,1997.0,185.0,France,78.05118110236221,254,20.74506939371804,Europe
olivier-kaisen,Olivier  Kaisen,1983.0,195.0,Belgium,68.66739606126914,457,21.56476002629849,Europe
martin-garrido-mayorga,Martin Gerardo  Garrido,1974.0,178.0,Argentina,87.3489010989011,364,22.093170054286073,South America
john-lieswyn,John  Lieswyn,1968.0,,United States,24.28980891719745,942,,North America
vladimir-tuychiev,Vladimir  Tuychiev,1983.0,,Uzbekistan,74.46402877697842,556,,Asia
pierre-le-bigaut,Pierre Le Bigaut,1959.0,,France,98.10333333333334,600,,Europe
benny-de-schrooder,Benny De Schrooder,1980.0,173.0,Belgium,69.12610619469027,452,20.381569714992146,Europe
erik-zabel,Erik  Zabel,1970.0,178.0,Germany,96.24904214559388,261,21.777553339224845,Europe
lance-armstrong,Lance  Armstrong,1971.0,178.0,United States,83.6580459770115,348,22.724403484408533,North America
stefano-giraldi,Stefano  Giraldi,1968.0,,Italy,89.81046931407943,554,,Europe
gianfranco-foresti,Gianfranco  Foresti,1950.0,,Italy,73.72932330827068,266,,Europe
frank-francken,Frank  Francken,1964.0,,Belgium,118.45238095238095,84,,Europe
wladimiro-panizza,Wladimiro  Panizza,1945.0,157.0,Italy,66.4756446991404,349,21.745304069130594,Europe
pius-schwarzentruber,Pius  Schwarzentruber,1965.0,,Switzerland,118.82191780821918,73,,Europe
enekoitz-azparren-irurzun,Enekoitz  Azparren,2002.0,180.0,Spain,89.7265625,256,21.54320987654321,Europe
marc-steels,Marc  Steels,1953.0,,Belgium,85.15172413793104,290,,Europe
ruben-oarbeaskoa-ispizua,Rubén  Oarbeaskoa,1975.0,,Spain,99.77310924369748,119,,Europe
herculano-ferreira-de-oliveira,Herculano  Ferreira de Oliveira,1946.0,,Portugal,93.57839721254355,287,,Europe
welay-hagos-berhe,Welay Hagos  Berhe,2001.0,170.0,Ethiopia,92.67883211678833,137,20.06920415224914,Africa
heinrich-haussler,Heinrich  Haussler,1984.0,181.0,Australia,59.59101123595506,445,22.587833094227893,Oceania
salvatore-criscione,Salvatore  Criscione,1966.0,,Italy,97.20408163265306,294,,Europe
richard-bukacki,Richard  Bukacki,1946.0,,Netherlands,85.83967391304348,368,,Europe
gianni-pigatto,Gianni  Pigatto,1964.0,,Italy,96.26666666666667,225,,Europe
jakob-piil,Jakob Storm  Piil,1973.0,182.0,Denmark,56.2875,320,19.623233908948194,Europe
stefano-bianchini,Stefano  Bianchini,1966.0,,Italy,81.66386554621849,119,,Europe
ivan-romeo,Iván  Romeo,2003.0,193.0,Spain,87.89148936170213,470,20.13476871862332,Europe
jan-svorada-1,Ján  Svorada,1968.0,183.0,Czech Republic,63.654296875,512,23.888440980620498,Europe
michele-colleoni,Michele  Colleoni,1974.0,,Italy,81.64492753623189,138,,Europe
harrison-wood,Harrison  Wood,2000.0,185.0,Great Britain,82.60837438423646,406,18.699780861943022,Europe
pascal-campion,Pascal  Campion,1962.0,,France,94.01272264631044,393,,Europe
jose-antonio-bernal,José Antonio  Bernal,1952.0,,Spain,106.325,120,,Europe
thomas-scully,Tom  Scully,1990.0,188.0,New Zealand,89.18498168498168,546,24.049343594386603,Oceania
pieter-serry,Pieter  Serry,1988.0,186.0,Belgium,106.4103448275862,290,19.07734998265695,Europe
werner-riebenbauer,Werner  Riebenbauer,1974.0,,Austria,88.04054054054055,74,,Europe
ramon-rota,Ramon  Rota,1967.0,,Spain,126.20689655172414,58,,Europe
glenn-magnusson,Glenn  Magnusson,1969.0,179.0,Sweden,66.15849056603774,530,21.847008520333322,Europe
manuel-sanroma,Manuel  Sanroma,1977.0,,Spain,48.689008042895445,746,,Europe
stephane-poulhies,Stéphane  Poulhiès,1985.0,185.0,France,82.0,295,21.913805697589478,Europe
julio-lopez,Julio  Lopez,1978.0,,Spain,86.69565217391305,253,,Europe
hubert-seiz,Hubert  Seiz,1960.0,,Switzerland,42.59154929577465,568,,Europe
nelson-oliveira,Nelson  Oliveira,1989.0,180.0,Portugal,49.188081936685286,537,20.679012345679013,Europe
alessandro-fedeli,Alessandro  Fedeli,1996.0,176.0,Italy,71.94818652849742,386,20.983987603305785,Europe
werner-stutz,Werner  Stutz,1962.0,,Switzerland,78.36065573770492,427,,Europe
danny-neskens,Danny  Neskens,1964.0,,Belgium,92.64429530201342,298,,Europe
herman-flabat,Herman  Flabat,1945.0,,Belgium,87.17142857142858,35,,Europe
soren-kragh-andersen,Søren Kragh Andersen,1994.0,178.0,Denmark,101.80177514792899,338,23.04002019946976,Europe
herve-vermeeren,Hervé  Vermeeren,1947.0,,Belgium,88.62745098039215,102,,Europe
franky-pattyn,Franky  Pattyn,1963.0,,Belgium,51.48360655737705,610,,Europe
pieter-weening,Pieter  Weening,1981.0,186.0,Netherlands,31.34423076923077,520,19.65545149728292,Europe
jan-kuyckx,Jan  Kuyckx,1979.0,177.0,Belgium,73.98251748251748,286,21.705129432793896,Europe
lukas-nerurkar,Lukas  Nerurkar,2003.0,177.0,Great Britain,96.6875,192,20.93906604104823,Europe
fernando-orjuela,Fernando  Orjuela,1991.0,168.0,Colombia,102.31351351351351,370,21.258503401360546,South America
corey-sweet,Corey  Sweet,1976.0,,Australia,89.14285714285714,161,,Oceania
markel-irizar,Markel  Irizar,1980.0,182.0,Spain,71.59392789373814,527,22.03840115928028,Europe
franck-renier,Franck  Renier,1974.0,183.0,France,82.12345679012346,162,20.603780345785182,Europe
peter-zijerveld,Peter  Zijerveld,1955.0,,Netherlands,98.6923076923077,13,,Europe
cristiano-fumagalli,Cristiano  Fumagalli,1984.0,,Italy,116.06521739130434,46,,Europe
ryan-gibbons,Ryan  Gibbons,1994.0,182.0,South Africa,80.03649635036497,411,21.132713440405748,Africa
liam-bertazzo,Liam  Bertazzo,1992.0,180.0,Italy,101.37988826815642,179,23.148148148148145,Europe
lorenzo-fortunato,Lorenzo  Fortunato,1996.0,170.0,Italy,113.00790513833992,253,19.723183391003463,Europe
bruno-miguel-castanheira-gomes,Bruno Miguel  Castanheira,1977.0,181.0,Portugal,103.77777777777777,9,21.36686914318855,Europe
miguel-arroyo,Miguel  Arroyo,1966.0,161.0,Mexico,93.17647058823529,85,22.76146753597469,North America
fernando-barcelo,Fernando  Barceló,1996.0,174.0,Spain,117.73529411764706,102,21.13885585942661,Europe
german-nieto,Germán  Nieto,1972.0,175.0,Spain,90.9381443298969,291,22.20408163265306,Europe
raul-garcia,Raul  García de Mateos,1982.0,,Spain,86.8622754491018,167,,Europe
luc-leman,Luc  Leman,1953.0,,Belgium,67.61989342806395,563,,Europe
fabrizio-verza,Fabrizio  Verza,1959.0,,Italy,108.72619047619048,168,,Europe
jeroen-blijlevens,Jeroen  Blijlevens,1971.0,172.0,Netherlands,86.91460055096418,363,23.661438615467823,Europe
celestino-prieto,Celestino  Prieto,1961.0,,Spain,94.2710843373494,166,,Europe
arsenio-gonzalez,Arsenio  Gonzalez,1960.0,,Spain,79.36794582392777,443,,Europe
andre-corbeau,André  Corbeau,1950.0,,France,81.49881796690308,423,,Europe
jonas-tegstrom,Jonas  Tegström,1965.0,,Sweden,61.04208754208754,594,,Europe
willy-de-geest,Willy De Geest,1947.0,,Belgium,79.82943143812709,598,,Europe
gianni-meersman,Gianni  Meersman,1985.0,177.0,Belgium,94.99680511182109,313,20.109164033323754,Europe
martin-rittsel,Martin  Rittsel,1971.0,178.0,Sweden,106.5303867403315,181,22.093170054286073,Europe
truls-korsaeth,Truls Engen  Korsæth,1993.0,186.0,Norway,86.27731092436974,238,24.280263614290668,Europe
denis-lunghi,Denis  Lunghi,1976.0,168.0,Italy,91.41776937618147,529,21.612811791383223,Europe
regis-clere,Régis  Clère,1956.0,,France,114.64123711340206,485,,Europe
juan-jose-lobato,Juan José  Lobato,1988.0,173.0,Spain,79.304,125,21.383941996057334,Europe
philipp-buschor,Philipp  Buschor,1971.0,,Switzerland,131.0782608695652,115,,Europe
morris-possoni,Morris  Possoni,1984.0,173.0,Italy,95.0701754385965,114,18.710949246550168,Europe
ernst-streng,Ernst  Streng,1942.0,,Germany,97.84918032786885,305,,Europe
gilles-talmant,Gilles  Talmant,1970.0,,France,104.18072289156626,166,,Europe
gianni-moscon,Gianni  Moscon,1994.0,180.0,Italy,84.19915254237289,236,21.91358024691358,Europe
manuel-imanol-murga,Manuel Imanol  Murga,1958.0,,Spain,59.758823529411764,340,,Europe
andrew-vollmer,Andrew  Vollmer,2000.0,183.0,United States,93.27272727272727,66,19.409358296754156,North America
david-plaza-romero,David  Plaza,1970.0,179.0,Spain,114.18407960199005,201,21.22280827689523,Europe
urko-berrade-fernandez,Urko  Berrade,1997.0,184.0,Spain,89.79425837320574,418,21.266540642722116,Europe
manuel-lloret-zaragoza,Manuel  Lloret,1981.0,,Spain,85.92139737991266,229,,Europe
emilien-jeanniere,Emilien  Jeannière,1998.0,176.0,France,96.02534562211981,434,21.5650826446281,Europe
francesco-chicchi,Francesco  Chicchi,1980.0,176.0,Italy,98.66355140186916,535,24.535123966942148,Europe
marco-minnaard,Marco  Minnaard,1989.0,178.0,Netherlands,74.96363636363637,55,20.515086478979924,Europe
heriberto-uran,Heriberto  Uran,1954.0,,Colombia,110.46551724137932,58,,South America
jan-baeyens,Jan  Baeyens,1957.0,,Belgium,119.1951219512195,164,,Europe
guillaume-martin,Guillaume  Martin,1993.0,173.0,France,97.85561497326204,187,18.376825152861773,Europe
kohei-uchima,Kohei  Uchima,1988.0,170.0,Japan,52.95163806552262,641,21.79930795847751,Asia
peter-kennaugh,Peter  Kennaugh,1989.0,173.0,Great Britain,140.03846153846155,26,22.052190183434128,Europe
unai-etxebarria-arana,Unai  Etxebarria,1972.0,181.0,Venezuela,110.50326797385621,153,20.756387167668876,South America
markus-eibegger,Markus  Eibegger,1984.0,183.0,Austria,116.440329218107,243,20.305174833527424,Europe
francesco-de-bonis,Francesco de Bonis,1982.0,179.0,Italy,82.83263009845288,711,20.598608033457133,Europe
federico-de-beni,Federico De Beni,1973.0,,Italy,108.23809523809524,189,,Europe
stefano-tomasini,Stefano  Tomasini,1963.0,,Italy,101.10795454545455,352,,Europe
wilson-estiben-pena-molano,Wilson Estiben  Peña,1998.0,,Colombia,61.017361111111114,288,,South America
flavio-zappi,Flavio  Zappi,1960.0,,Italy,70.98110236220472,635,,Europe
rossano-brasi,Rossano  Brasi,1972.0,171.0,Italy,64.77361563517915,614,22.91303307000445,Europe
pedro-rosselle,Pedro  Rosselle,1971.0,,Belgium,92.25806451612904,62,,Europe
dmitri-gaynitdinov,Dmitri  Gaynitdinov,1978.0,,Russia,118.9,10,,Europe
vojtech-repa,Vojtěch  Řepa,2000.0,184.0,Czech Republic,58.306163021868784,503,20.97117202268431,Europe
gilles-canouet,Gilles  Canouet,1976.0,,France,122.5,128,,Europe
davide-villella,Davide  Villella,1991.0,182.0,Italy,116.87128712871286,101,19.925129815239703,Europe
juan-uribezubia,Juan María  Uribezubia,1940.0,,Spain,159.5,2,,Europe
nelson-rodriguez-serna,Nélson  Rodríguez,1965.0,,Colombia,128.11111111111111,9,,South America
marco-gilli,Marco  Gili,1973.0,,Italy,90.93333333333334,255,,Europe
camilo-andres-suarez,Camilo Andres  Suarez,1988.0,178.0,Colombia,149.85714285714286,21,21.146319909102385,South America
werner-stauff,Werner  Stauff,1960.0,,Germany,86.56888888888889,450,,Europe
niklas-markl,Niklas  Märkl,1999.0,185.0,Germany,14.313253012048193,166,20.45288531775018,Europe
manuel-belletti,Manuel  Belletti,1985.0,175.0,Italy,31.34423076923077,520,23.510204081632654,Europe
jans-koerts,Jans  Koerts,1969.0,185.0,Netherlands,31.630177514792898,338,22.79035792549306,Europe
pavel-bittner,Pavel  Bittner,2002.0,184.0,Czech Republic,24.28980891719745,942,21.561909262759922,Europe
artem-ovechkin,Artem  Ovechkin,1986.0,173.0,Russia,58.0990990990991,333,20.381569714992146,Europe
josu-agirre,Josu  Agirre,1981.0,186.0,Spain,47.50253807106599,197,19.65545149728292,Europe
pascal-andorra,Pascal  Andorra,1960.0,,France,41.43150684931507,146,,Europe
clyde-sefton,Clyde  Sefton,1951.0,174.0,Australia,33.77902621722846,534,22.460034350640772,Oceania
ludwig-de-winter,Ludwig De Winter,1992.0,187.0,Belgium,35.06130268199234,261,23.735308416025617,Europe
juan-olmo-menacho,Juan  Olmo,1978.0,,Spain,54.809322033898304,236,,Europe
luke-durbridge,Luke  Durbridge,1991.0,187.0,Australia,54.74782608695652,115,22.305470559638533,Oceania
wouter-wippert,Wouter  Wippert,1990.0,170.0,Netherlands,52.95163806552262,641,25.95155709342561,Europe
kyoshi-miura,Kyoshi  Miura,1961.0,167.0,Japan,50.51592356687898,628,24.023808670084982,Asia
eros-poli,Eros  Poli,1963.0,194.0,Italy,49.37310924369748,595,23.11616537357849,Europe
nicolas-aubier,Nicolas  Aubier,1971.0,,France,72.7062937062937,143,,Europe
andoni-aranaga,Andoni  Aranaga,1979.0,174.0,Spain,53.560402684563755,298,19.817677368212443,Europe
hanskurt-brand,Hanskurt  Brand,1966.0,,Switzerland,68.02604166666667,192,,Europe
jose-antonio-ponton,José Antonio  Pontón,1942.0,,Spain,69.96103896103897,231,,Europe
odd-christian-eiking,Odd Christian  Eiking,1994.0,181.0,Norway,41.99272197962154,687,22.89307408198773,Europe
jesus-montoya,Jesús  Montoya,1963.0,,Spain,80.75739644970415,169,,Europe
salvador-galvez,Salvador  Galvez,1956.0,,Spain,64.1219512195122,451,,Europe
floris-goesinnen,Floris  Goesinnen,1983.0,182.0,Netherlands,61.42448979591837,245,22.6421929718633,Europe
tullio-cortinovis,Tullio  Cortinovis,1962.0,,Italy,45.190298507462686,268,,Europe
guilherme-mota,Guilherme  Mota,2000.0,180.0,Portugal,44.64009111617312,439,19.1358024691358,Europe
michel-demeyre,Michel  Demeyre,1957.0,,France,45.2010582010582,189,,Europe
daniele-nardello,Daniele  Nardello,1972.0,181.0,Italy,47.06278713629403,653,22.587833094227893,Europe
jesus-hernandez-3,Jesús  Hernández Blázquez,1981.0,169.0,Spain,67.0251572327044,159,20.307412205454995,Europe
carlos-canal,Carlos  Canal,2001.0,179.0,Spain,85.83967391304348,368,21.847008520333322,Europe
jamie-peter-drew,Jamie Peter  Drew,1973.0,,Australia,55.85552407932011,353,,Oceania
yannick-talabardon,Yannick  Talabardon,1981.0,190.0,France,61.98015873015873,504,18.559556786703602,Europe
stephane-hennebert,Stephane  Hennebert,1969.0,,Belgium,79.95566502463055,203,,Europe
dmitriy-fofonov,Dmitriy  Fofonov,1976.0,175.0,Kazakhstan,55.19191919191919,594,21.224489795918366,Asia
ghislain-van-landeghem,Ghislain Van Landeghem,1948.0,,Belgium,54.69283276450512,293,,Europe
petr-ignatenko,Petr  Ignatenko,1987.0,180.0,Russia,51.46534653465346,202,19.444444444444443,Europe
vittorio-adorni,Vittorio  Adorni,1937.0,,Italy,77.91978609625669,187,,Europe
daniel-muller,Daniel  Müller,1956.0,,Switzerland,65.62770562770562,231,,Europe
jack-bauer,Jack  Bauer,1985.0,191.0,New Zealand,83.4505928853755,253,20.284531674022094,Oceania
francis-mourey,Francis  Mourey,1980.0,171.0,France,69.24812030075188,133,21.20310522895934,Europe
mathias-frank,Mathias  Frank,1986.0,176.0,Switzerland,99.14102564102564,78,20.66115702479339,Europe
marc-soler,Marc  Soler,1993.0,186.0,Spain,69.92045454545455,176,19.65545149728292,Europe
brett-lancaster,Brett  Lancaster,1979.0,188.0,Australia,69.42897727272727,352,22.068809416025353,Oceania
israel-nunez-1,Israel  Núñez,1979.0,,Spain,72.13173652694611,167,,Europe
john-van-den-akker,John van den Akker,1966.0,,Netherlands,54.36293436293436,518,,Europe
daniel-teklehaimanot,Daniel  Teklehaimanot,1988.0,188.0,Eritrea,51.68589743589744,312,19.805341783612494,Africa
gerben-karstens,Gerben  Karstens,1942.0,178.0,Netherlands,82.83263009845288,711,23.355636914530994,Europe
oscar-pumar,Oscar  Pumar,,,Venezuela,50.875,152,,South America
mirko-allegrini,Mirko  Allegrini,1981.0,,Italy,77.66225165562913,302,,Europe
juan-diego-alba,Juan Diego  Alba,1997.0,173.0,Colombia,68.71060171919771,349,19.713321527615356,South America
cadel-evans,Cadel  Evans,1977.0,174.0,Australia,81.17721518987342,79,21.13885585942661,Oceania
elia-viviani,Elia  Viviani,1989.0,178.0,Italy,72.00877192982456,228,21.146319909102385,Europe
