_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
tour-de-suisse/2013/stage-4,stage-4,tour-de-suisse,2013-06-11,50,174400,1697,2,960,2013,Summer,262.3485714285714,28.68,21
tour-de-suisse/2013/stage-5,stage-5,tour-de-suisse,2013-06-12,50,178400,1759,2,960,2013,Summer,262.3485714285714,28.68,21
tour-de-suisse/2013/stage-6,stage-6,tour-de-suisse,2013-06-13,50,187900,2189,2,960,2013,Summer,262.3485714285714,28.68,21
tour-de-suisse/2013/stage-8,stage-8,tour-de-suisse,2013-06-15,50,180500,1759,2,960,2013,Summer,262.3485714285714,28.68,21
tour-de-suisse/2014/stage-5,stage-5,tour-de-suisse,2014-06-18,50,183600,1763,2,944,2014,Summer,262.3485714285714,28.68,21
tour-de-suisse/2014/stage-7,stage-7,tour-de-suisse,2014-06-20,50,24700,408,2,944,2014,Summer,262.3485714285714,28.68,21
tour-de-suisse/2015/stage-2,stage-2,tour-de-suisse,2015-06-14,50,161100,2023,2,1048,2015,Summer,262.3485714285714,28.68,21
tour-de-suisse/2015/stage-6,stage-6,tour-de-suisse,2015-06-18,50,193100,1296,2,1048,2015,Summer,262.3485714285714,28.68,21
tour-de-suisse/2015/stage-7,stage-7,tour-de-suisse,2015-06-19,50,164600,1604,2,1048,2015,Summer,262.3485714285714,28.68,21
tour-de-suisse/2015/stage-9,stage-9,tour-de-suisse,2015-06-21,50,38400,529,2,1048,2015,Summer,262.3485714285714,28.68,21
tour-de-suisse/2016/stage-2,stage-2,tour-de-suisse,2016-06-12,50,187600,2779,2,680,2016,Summer,262.3485714285714,28.68,21
tour-de-suisse/2016/stage-3,stage-3,tour-de-suisse,2016-06-13,50,192600,2129,2,680,2016,Summer,262.3485714285714,28.68,21
tour-de-suisse/2016/stage-8,stage-8,tour-de-suisse,2016-06-18,50,16800,260,2,680,2016,Summer,262.3485714285714,28.68,21
tour-de-suisse/2016/stage-9,stage-9,tour-de-suisse,2016-06-19,50,57000,2625,2,680,2016,Summer,262.3485714285714,28.68,21
tour-de-suisse/2017/stage-2,stage-2,tour-de-suisse,2017-06-11,50,172700,2611,2,855,2017,Summer,262.3485714285714,28.68,21
tour-de-suisse/2017/stage-8,stage-8,tour-de-suisse,2017-06-17,50,100000,1250,2,855,2017,Summer,262.3485714285714,28.68,21
tour-de-suisse/2017/stage-9,stage-9,tour-de-suisse,2017-06-18,50,28600,416,2,855,2017,Summer,262.3485714285714,28.68,21
tour-de-suisse/2018/stage-2,stage-2,tour-de-suisse,2018-06-10,50,155000,1817,2,956,2018,Summer,262.3485714285714,28.68,21
tour-de-suisse/2018/stage-3,stage-3,tour-de-suisse,2018-06-11,50,182000,2260,2,956,2018,Summer,262.3485714285714,28.68,21
tour-de-suisse/2019/stage-2,stage-2,tour-de-suisse,2019-06-16,50,159600,2598,2,802,2019,Summer,262.3485714285714,28.68,21
tour-de-suisse/2019/stage-3,stage-3,tour-de-suisse,2019-06-17,50,162300,1733,2,802,2019,Summer,262.3485714285714,28.68,21
tour-de-suisse/2019/stage-4,stage-4,tour-de-suisse,2019-06-18,50,163900,1953,2,802,2019,Summer,262.3485714285714,28.68,21
tour-de-suisse/2021/stage-2,stage-2,tour-de-suisse,2021-06-07,50,178000,2392,2,670,2021,Summer,262.3485714285714,28.68,21
tour-de-suisse/2021/stage-4,stage-4,tour-de-suisse,2021-06-09,50,171000,1940,2,670,2021,Summer,262.3485714285714,28.68,21
tour-de-suisse/2022/stage-1,stage-1,tour-de-suisse,2022-06-12,50,177600,2746,2,767,2022,Summer,262.3485714285714,28.68,21
tour-de-suisse/2022/stage-2,stage-2,tour-de-suisse,2022-06-13,50,198000,2746,2,767,2022,Summer,262.3485714285714,28.68,21
tour-de-suisse/2022/stage-3,stage-3,tour-de-suisse,2022-06-14,50,176900,3125,2,767,2022,Summer,262.3485714285714,28.68,21
tour-de-suisse/2022/stage-4,stage-4,tour-de-suisse,2022-06-15,50,190800,2062,2,767,2022,Summer,262.3485714285714,28.68,21
tour-de-suisse/2023/stage-2,stage-2,tour-de-suisse,2023-06-12,50,173700,1893,2,855,2023,Summer,262.3485714285714,28.68,21
tour-de-suisse/2023/stage-7,stage-7,tour-de-suisse,2023-06-17,50,183500,2453,2,855,2023,Summer,262.3485714285714,28.68,21
uae-tour/2019/stage-5,stage-5,uae-tour,2019-02-28,50,181000,1223,2,751,2019,Winter,262.3485714285714,28.68,21
uae-tour/2020/stage-2,stage-2,uae-tour,2020-02-24,50,168000,2770,2,747,2020,Winter,262.3485714285714,28.68,21
volta-a-catalunya/1993/stage-3,stage-3,volta-a-catalunya,1993-09-12,50,148000,1806,2,884,1993,Fall,1358.2787878787879,28.454545454545453,21
volta-a-catalunya/1994/stage-2,stage-2,volta-a-catalunya,1994-09-09,50,233900,2667,2,379,1994,Fall,1358.2787878787879,28.454545454545453,21
volta-a-catalunya/1995/stage-2,stage-2,volta-a-catalunya,1995-06-17,50,172400,2158,2,737,1995,Summer,1358.2787878787879,28.454545454545453,21
volta-a-catalunya/1996/stage-2,stage-2,volta-a-catalunya,1996-06-15,50,147100,1910,2,327,1996,Summer,1358.2787878787879,28.454545454545453,21
volta-a-catalunya/2013/stage-2,stage-2,volta-a-catalunya,2013-03-19,50,160700,1473,2,811,2013,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2013/stage-7,stage-7,volta-a-catalunya,2013-03-24,50,122200,1708,2,811,2013,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2014/stage-1,stage-1,volta-a-catalunya,2014-03-24,50,165700,1917,2,896,2014,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2014/stage-2,stage-2,volta-a-catalunya,2014-03-25,50,171200,1583,2,896,2014,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2014/stage-5,stage-5,volta-a-catalunya,2014-03-28,50,222200,2863,2,896,2014,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2014/stage-6,stage-6,volta-a-catalunya,2014-03-29,50,163900,1869,2,896,2014,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2014/stage-7,stage-7,volta-a-catalunya,2014-03-30,50,120700,1838,2,896,2014,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2015/stage-1,stage-1,volta-a-catalunya,2015-03-23,50,185200,2557,2,817,2015,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2015/stage-3,stage-3,volta-a-catalunya,2015-03-25,50,156600,2219,2,817,2015,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2015/stage-5,stage-5,volta-a-catalunya,2015-03-27,50,195400,2020,2,817,2015,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2015/stage-6,stage-6,volta-a-catalunya,2015-03-28,50,194100,2463,2,817,2015,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2015/stage-7,stage-7,volta-a-catalunya,2015-03-29,50,126600,1629,2,817,2015,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2016/stage-1,stage-1,volta-a-catalunya,2016-03-21,50,175800,2644,2,1045,2016,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2016/stage-2,stage-2,volta-a-catalunya,2016-03-22,50,178700,2163,2,1045,2016,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2016/stage-5,stage-5,volta-a-catalunya,2016-03-25,50,187200,2280,2,1045,2016,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2016/stage-6,stage-6,volta-a-catalunya,2016-03-26,50,197200,2123,2,1045,2016,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2016/stage-7,stage-7,volta-a-catalunya,2016-03-27,50,136400,1880,2,1045,2016,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2017/stage-7,stage-7,volta-a-catalunya,2017-03-26,50,138700,1774,2,883,2017,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2018/stage-1,stage-1,volta-a-catalunya,2018-03-19,50,152300,2612,2,659,2018,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2018/stage-2,stage-2,volta-a-catalunya,2018-03-20,50,175600,3221,2,659,2018,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2018/stage-7,stage-7,volta-a-catalunya,2018-03-25,50,154800,2008,2,659,2018,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2019/stage-6,stage-6,volta-a-catalunya,2019-03-30,50,169100,2025,2,918,2019,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2019/stage-7,stage-7,volta-a-catalunya,2019-03-31,50,143100,2225,2,918,2019,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2021/stage-7,stage-7,volta-a-catalunya,2021-03-28,50,133000,2402,2,772,2021,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2022/stage-2,stage-2,volta-a-catalunya,2022-03-22,50,202400,2166,2,722,2022,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2022/stage-5,stage-5,volta-a-catalunya,2022-03-25,50,206300,2478,2,722,2022,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2022/stage-6,stage-6,volta-a-catalunya,2022-03-26,50,168600,2706,2,722,2022,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2022/stage-7,stage-7,volta-a-catalunya,2022-03-27,50,138600,2121,2,722,2022,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2023/stage-4,stage-4,volta-a-catalunya,2023-03-23,50,188200,2437,2,704,2023,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2023/stage-6,stage-6,volta-a-catalunya,2023-03-25,50,174100,2534,2,704,2023,Spring,710.5916230366493,28.759162303664922,20
volta-a-catalunya/2023/stage-7,stage-7,volta-a-catalunya,2023-03-26,50,135800,1842,2,704,2023,Spring,710.5916230366493,28.759162303664922,20
vuelta-a-espana/1985/stage-11,stage-11,vuelta-a-espana,1985-05-04,80,124000,3500,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-15,stage-15,vuelta-a-espana,1985-05-08,80,208000,2532,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-16,stage-16,vuelta-a-espana,1985-05-09,80,252000,1975,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-17,stage-17,vuelta-a-espana,1985-05-10,80,43000,531,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-19,stage-19,vuelta-a-espana,1985-05-12,80,175000,1616,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-3,stage-3,vuelta-a-espana,1985-04-26,80,197000,3500,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-5,stage-5,vuelta-a-espana,1985-04-28,80,238000,3500,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-6,stage-6,vuelta-a-espana,1985-04-29,80,145000,3500,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1985/stage-9,stage-9,vuelta-a-espana,1985-05-02,80,253000,3500,2,925,1985,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1986/stage-1,stage-1,vuelta-a-espana,1986-04-23,80,190000,2407,2,843,1986,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1986/stage-19,stage-19,vuelta-a-espana,1986-05-11,80,234000,2000,2,843,1986,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1986/stage-4,stage-4,vuelta-a-espana,1986-04-26,80,192000,1810,2,843,1986,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1986/stage-7,stage-7,vuelta-a-espana,1986-04-29,80,180000,3500,2,843,1986,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-10,stage-10,vuelta-a-espana,1987-05-03,80,213000,3500,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-13,stage-13,vuelta-a-espana,1987-05-06,80,223000,3500,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-14,stage-14,vuelta-a-espana,1987-05-07,80,152000,2463,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-17,stage-17,vuelta-a-espana,1987-05-10,80,221000,2059,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-2,stage-2,vuelta-a-espana,1987-04-25,80,217000,2000,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-22,stage-22,vuelta-a-espana,1987-05-15,80,173000,2000,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-8,stage-8,vuelta-a-espana,1987-05-01,80,219000,2000,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1987/stage-9,stage-9,vuelta-a-espana,1987-05-02,80,180000,1965,2,838,1987,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-1,stage-1,vuelta-a-espana,1988-04-25,80,17400,297,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-10,stage-10,vuelta-a-espana,1988-05-04,80,197300,2000,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-15,stage-15,vuelta-a-espana,1988-05-09,80,166000,1831,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-16,stage-16,vuelta-a-espana,1988-05-10,80,192000,2722,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-17,stage-17,vuelta-a-espana,1988-05-11,80,244400,1721,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-4,stage-4,vuelta-a-espana,1988-04-28,80,210000,1126,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1988/stage-6,stage-6,vuelta-a-espana,1988-04-30,80,202000,818,2,828,1988,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-1,stage-1,vuelta-a-espana,1989-04-24,80,20100,588,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-10,stage-10,vuelta-a-espana,1989-05-03,80,202000,2000,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-18,stage-18,vuelta-a-espana,1989-05-11,80,153000,3500,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-2,stage-2,vuelta-a-espana,1989-04-25,80,209000,3500,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-20,stage-20,vuelta-a-espana,1989-05-13,80,47500,377,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-3b,stage-3b,vuelta-a-espana,1989-04-26,80,101000,2255,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-7,stage-7,vuelta-a-espana,1989-04-30,80,157000,2186,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1989/stage-8,stage-8,vuelta-a-espana,1989-05-01,80,235500,1324,2,803,1989,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1990/stage-13,stage-13,vuelta-a-espana,1990-05-06,80,193300,2000,2,807,1990,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1990/stage-19,stage-19,vuelta-a-espana,1990-05-12,80,223000,2000,2,807,1990,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1990/stage-6,stage-6,vuelta-a-espana,1990-04-29,80,195200,3500,2,807,1990,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1991/stage-12,stage-12,vuelta-a-espana,1991-05-10,80,111000,2646,2,1042,1991,Spring,1435.268456375839,28.140939597315437,23
vuelta-a-espana/1991/stage-21,stage-21,vuelta-a-espana,1991-05-19,80,169600,888,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1991/stage-2a,stage-2a,vuelta-a-espana,1991-04-30,80,134500,667,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1991/stage-3,stage-3,vuelta-a-espana,1991-05-01,80,233200,1685,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1991/stage-4,stage-4,vuelta-a-espana,1991-05-02,80,292000,1629,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1991/stage-5,stage-5,vuelta-a-espana,1991-05-03,80,227800,1749,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1991/stage-7,stage-7,vuelta-a-espana,1991-05-05,80,188000,1964,2,1042,1991,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-10,stage-10,vuelta-a-espana,1992-05-06,80,196000,2969,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-12,stage-12,vuelta-a-espana,1992-05-08,80,200100,2036,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-20,stage-20,vuelta-a-espana,1992-05-16,80,188300,3267,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-21,stage-21,vuelta-a-espana,1992-05-17,80,175000,1663,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-2a,stage-2a,vuelta-a-espana,1992-04-28,80,135500,872,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-3,stage-3,vuelta-a-espana,1992-04-29,80,205000,1072,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1992/stage-4,stage-4,vuelta-a-espana,1992-04-30,80,229000,1700,2,1033,1992,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1993/stage-18,stage-18,vuelta-a-espana,1993-05-13,80,170000,2247,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1993/stage-19,stage-19,vuelta-a-espana,1993-05-14,80,153000,2715,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1993/stage-20,stage-20,vuelta-a-espana,1993-05-15,80,247000,2363,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1993/stage-21,stage-21,vuelta-a-espana,1993-05-16,80,44600,818,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1993/stage-3,stage-3,vuelta-a-espana,1993-04-28,80,171400,2178,2,819,1993,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1994/stage-14,stage-14,vuelta-a-espana,1994-05-08,80,174000,2417,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1994/stage-15,stage-15,vuelta-a-espana,1994-05-09,80,209300,2095,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1994/stage-5,stage-5,vuelta-a-espana,1994-04-29,80,166900,1547,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1994/stage-9,stage-9,vuelta-a-espana,1994-05-03,80,166000,806,2,791,1994,Spring,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-11,stage-11,vuelta-a-espana,1995-09-13,80,187000,2465,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-17,stage-17,vuelta-a-espana,1995-09-20,80,179200,3845,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-20,stage-20,vuelta-a-espana,1995-09-23,80,41600,376,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-21,stage-21,vuelta-a-espana,1995-09-24,80,171200,1664,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-3,stage-3,vuelta-a-espana,1995-09-05,80,206000,2722,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-4,stage-4,vuelta-a-espana,1995-09-06,80,82600,2429,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-6,stage-6,vuelta-a-espana,1995-09-08,80,264000,3390,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-8,stage-8,vuelta-a-espana,1995-09-10,80,219800,3790,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1995/stage-9,stage-9,vuelta-a-espana,1995-09-11,80,122500,2247,2,883,1995,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-11,stage-11,vuelta-a-espana,1996-09-18,80,188000,2018,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-12,stage-12,vuelta-a-espana,1996-09-19,80,191700,1935,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-13,stage-13,vuelta-a-espana,1996-09-20,80,159000,3051,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-17,stage-17,vuelta-a-espana,1996-09-24,80,165700,3535,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-2,stage-2,vuelta-a-espana,1996-09-08,80,210000,2390,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-3,stage-3,vuelta-a-espana,1996-09-09,80,167000,872,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-7,stage-7,vuelta-a-espana,1996-09-13,80,171000,2093,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1996/stage-8,stage-8,vuelta-a-espana,1996-09-14,80,220000,1842,2,988,1996,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1997/stage-11,stage-11,vuelta-a-espana,1997-09-16,80,198000,1501,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1997/stage-12,stage-12,vuelta-a-espana,1997-09-18,80,147000,2454,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1997/stage-16,stage-16,vuelta-a-espana,1997-09-22,80,169000,2070,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1997/stage-20,stage-20,vuelta-a-espana,1997-09-26,80,190000,2978,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1997/stage-8,stage-8,vuelta-a-espana,1997-09-13,80,175000,1863,2,1165,1997,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-12,stage-12,vuelta-a-espana,1998-09-17,80,166000,2221,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-16,stage-16,vuelta-a-espana,1998-09-21,80,143700,2459,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-17,stage-17,vuelta-a-espana,1998-09-22,80,188500,627,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-19,stage-19,vuelta-a-espana,1998-09-24,80,170400,2417,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-2,stage-2,vuelta-a-espana,1998-09-06,80,235000,686,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-4,stage-4,vuelta-a-espana,1998-09-08,80,174000,2300,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-5,stage-5,vuelta-a-espana,1998-09-09,80,166000,662,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1998/stage-7,stage-7,vuelta-a-espana,1998-09-11,80,186000,1594,2,1309,1998,Fall,324.4294117647059,29.01764705882353,22
vuelta-a-espana/1999/stage-10,stage-10,vuelta-a-espana,1999-09-15,80,183200,584,2,1342,1999,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/1999/stage-17,stage-17,vuelta-a-espana,1999-09-22,80,225000,2309,2,1342,1999,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/1999/stage-3,stage-3,vuelta-a-espana,1999-09-07,80,222800,755,2,1342,1999,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2000/stage-13,stage-13,vuelta-a-espana,2000-09-09,80,143300,1447,2,981,2000,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2000/stage-15,stage-15,vuelta-a-espana,2000-09-11,80,164000,2193,2,981,2000,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2000/stage-18,stage-18,vuelta-a-espana,2000-09-14,80,160000,2713,2,981,2000,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2000/stage-2,stage-2,vuelta-a-espana,2000-08-27,80,167500,1495,2,981,2000,Summer,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2000/stage-3,stage-3,vuelta-a-espana,2000-08-28,80,198000,1495,2,981,2000,Summer,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2000/stage-8,stage-8,vuelta-a-espana,2000-09-02,80,170000,1269,2,981,2000,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2001/stage-13,stage-13,vuelta-a-espana,2001-09-21,80,206000,2050,2,971,2001,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2001/stage-16,stage-16,vuelta-a-espana,2001-09-25,80,153300,1118,2,971,2001,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2001/stage-4,stage-4,vuelta-a-espana,2001-09-11,80,175000,1942,2,971,2001,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2001/stage-6,stage-6,vuelta-a-espana,2001-09-13,80,180600,2382,2,971,2001,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2001/stage-7,stage-7,vuelta-a-espana,2001-09-14,80,44200,516,2,971,2001,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2002/stage-13,stage-13,vuelta-a-espana,2002-09-20,80,189800,2208,2,1084,2002,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2002/stage-14,stage-14,vuelta-a-espana,2002-09-21,80,190200,2003,2,1084,2002,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2002/stage-16,stage-16,vuelta-a-espana,2002-09-23,80,154700,2373,2,1084,2002,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2002/stage-19,stage-19,vuelta-a-espana,2002-09-26,80,177800,3005,2,1084,2002,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2002/stage-2,stage-2,vuelta-a-espana,2002-09-08,80,144700,1892,2,1084,2002,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2002/stage-9,stage-9,vuelta-a-espana,2002-09-15,80,130200,1330,2,1084,2002,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2003/stage-17,stage-17,vuelta-a-espana,2003-09-22,80,188400,1857,2,935,2003,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2003/stage-4,stage-4,vuelta-a-espana,2003-09-09,80,151000,2287,2,935,2003,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2004/stage-19,stage-19,vuelta-a-espana,2004-09-24,80,142000,2608,2,1177,2004,Fall,111.64864864864865,27.31081081081081,22
vuelta-a-espana/2004/stage-6,stage-6,vuelta-a-espana,2004-09-09,80,157000,1931,2,1177,2004,Fall,111.64864864864865,27.31081081081081,22
